dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,T_star,converged,censored_reason,logInitLoss,logFinalLoss,cnn_family,depth_signature,downsample_type
CIFAR10,0.0005,32,0.2,13.233077934568044,3.4657359027997265,0.07275664658091925,0.17609714519694636,-7.600902459542082,10.819778284410283,14,True,,0.8441346680871381,-0.7875368923631704,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,32,0.2,11.600808128945756,3.4657359027997265,0.7202547684201315,0.8088354304377928,-7.600902459542082,10.819778284410283,10,True,,0.8650731262468296,-0.9285887809068664,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,32,0.2,13.233077934568044,3.4657359027997265,0.08446139779268469,0.19014893228784446,-7.600902459542082,10.819778284410283,15,True,,0.8247810184362717,-0.8166706215593741,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,32,0.2,12.831567127598603,3.4657359027997265,0.831364217177821,0.9276874377119155,-7.600902459542082,10.819778284410283,29,True,,0.864672432703302,-0.7847938457482481,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,32,0.2,14.020566714130242,3.4657359027997265,0.9003684353181592,1.0031291083065734,-7.600902459542082,10.819778284410283,7,True,,0.8936925250166289,-0.7253847102747555,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,32,0.2,14.020566714130242,3.4657359027997265,0.9999795509735916,1.1135646761959723,-7.600902459542082,10.819778284410283,7,True,,0.8555056355181702,-1.0204869461890473,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,32,0.2,11.600808128945756,3.4657359027997265,0.5872414115199003,0.7335172113400253,-7.600902459542082,10.819778284410283,10,True,,0.8254034728888496,-0.9117818964165045,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,32,0.2,12.831567127598603,3.4657359027997265,0.5199441041630106,0.6389134259822297,-7.600902459542082,10.819778284410283,30,True,,0.8567080701472327,-0.8437148951717053,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,32,0.2,13.233077934568044,3.4657359027997265,0.06327320586367932,0.17130878724873147,-7.600902459542082,10.819778284410283,13,True,,0.8611765541889309,-0.8675414715191707,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,32,0.2,11.600808128945756,3.4657359027997265,0.7035088959402734,0.8021511657719559,-7.600902459542082,10.819778284410283,9,True,,0.8404382450709079,-0.7866419735015452,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,32,0.2,14.020566714130242,3.4657359027997265,0.8128657791937891,0.9161090433927593,-7.600902459542082,10.819778284410283,7,True,,0.8141929177669015,-0.8928353987457865,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,32,0.2,11.600808128945756,3.4657359027997265,0.6753604674525381,0.7970049454159082,-7.600902459542082,10.819778284410283,9,True,,0.8457276296106008,-0.8009337244016507,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,32,0.2,14.020566714130242,3.4657359027997265,0.9959622143631209,1.0937503069263979,-7.600902459542082,10.819778284410283,7,True,,0.8221882042171743,-1.022240473927864,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,32,0.2,12.925925046172981,3.4657359027997265,0.18461362238748155,0.2973300509941724,-7.600902459542082,10.819778284410283,22,True,,0.8189205169198277,-0.8368077905104563,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,32,0.2,14.020566714130242,3.4657359027997265,0.5518119109532543,0.646720308455261,-7.600902459542082,10.819778284410283,7,True,,0.8998229670436776,-0.7432789345138059,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,32,0.2,12.831567127598603,3.4657359027997265,1.2795709534969983,1.3876183809193874,-7.600902459542082,10.819778284410283,28,True,,0.8505070307109283,-0.802260111416372,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.0525639016740237,0.15995983317226728,-7.600902459542082,10.819778284410283,26,True,,0.8452525570164401,-1.4883647147556989,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,10.872636353898463,4.1588830833596715,0.6726388334495529,0.7818765182388221,-7.600902459542082,10.819778284410283,31,True,,0.8542112413189977,-1.4824685078529398,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,10.872636353898463,4.1588830833596715,0.7085413528781819,0.817304663027335,-7.600902459542082,10.819778284410283,29,True,,0.8949390825102537,-1.5542942822161265,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.3263421317133792,0.4268110743291013,-7.600902459542082,10.819778284410283,37,True,,0.8503834765956729,-1.4530406576685801,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.0425522643940257,0.15143402432111813,-7.600902459542082,10.819778284410283,27,True,,0.8301859747530708,-1.5387625662822018,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.13265471167477438,0.23314797870593484,-7.600902459542082,10.819778284410283,26,True,,0.8673440336567281,-1.452116906846183,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.3485070702665727,0.45209368449328796,-7.600902459542082,10.819778284410283,39,True,,0.8789839346110193,-1.4273820885822106,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.0952491014659751,0.19729471907372104,-7.600902459542082,10.819778284410283,28,True,,0.8531211057289356,-1.5304835953648614,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.12558817737413788,0.23314599887461226,-7.600902459542082,10.819778284410283,28,True,,0.8438531549099293,-1.570767741810771,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.1354693000336635,0.24311000667114213,-7.600902459542082,10.819778284410283,27,True,,0.828705980253945,-1.4784854653041262,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.8819750860059449,0.9986444202666624,-7.600902459542082,10.819778284410283,51,True,,0.8273460713910603,-1.5182818575339807,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.13911009603565358,0.24688895381132378,-7.600902459542082,10.819778284410283,26,True,,0.8536963239550023,-1.5468154886106866,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.33302718136031384,0.43423047528259495,-7.600902459542082,10.819778284410283,41,True,,0.825202194409472,-1.4846210517734546,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,11.600808128945756,4.1588830833596715,0.6866034136439245,0.8050534944772111,-7.600902459542082,10.819778284410283,16,True,,0.8377589883787664,-1.4858550040380498,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.17906427880210096,0.2791594270379515,-7.600902459542082,10.819778284410283,38,True,,0.8547352245714357,-1.4807487282374365,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.28718257814869574,0.38897894566098856,-7.600902459542082,10.819778284410283,44,True,,0.8353893089890281,-1.5236023419399325,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.2437418443242577,0.3566487469816873,-7.600902459542082,10.819778284410283,41,True,,0.8333623057812422,-1.4833951885109684,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.21995400853266184,0.3362358951707817,-7.600902459542082,10.819778284410283,40,True,,0.851627182575837,-1.464441873485326,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,10.872636353898463,4.1588830833596715,0.6594526338499929,0.7481897317192194,-7.600902459542082,10.819778284410283,27,True,,0.8470351907977884,-1.4758089908777294,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,1.0237220485954552,1.1221992216808256,-7.600902459542082,10.819778284410283,58,True,,0.8701254746464349,-1.4440062485340006,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.3702428343496513,0.4643809342827004,-7.600902459542082,10.819778284410283,40,True,,0.8354218805527633,-1.4799684272476339,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.8956409731330823,1.0054652940150017,-7.600902459542082,10.819778284410283,14,True,,0.8722794178072172,-1.4454648417388756,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.34858716228054853,0.4649134606570432,-7.600902459542082,10.819778284410283,38,True,,0.8290947064904035,-1.5405505268636301,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.11427695317697226,0.22271927890839135,-7.600902459542082,10.819778284410283,28,True,,0.8582718458977988,-1.4525280438182402,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,10.872636353898463,4.1588830833596715,0.6660326553377008,0.7615442738274356,-7.600902459542082,10.819778284410283,30,True,,0.8711910542001349,-1.5331068937892807,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.6326782341322447,0.7316865209923742,-7.600902459542082,10.819778284410283,50,True,,0.8417745184658013,-1.4856401110584034,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.2582553477832444,0.36830054622626734,-7.600902459542082,10.819778284410283,37,True,,0.8471215513363292,-1.4714936657503015,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,11.600808128945756,4.1588830833596715,0.700944977032805,0.829150240179695,-7.600902459542082,10.819778284410283,18,True,,0.8105449635560363,-1.5883293105479097,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,11.600808128945756,4.1588830833596715,0.6919489134100598,0.780622722416133,-7.600902459542082,10.819778284410283,17,True,,0.8387311992998201,-1.5186053868525313,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,1.0718162820448407,1.1974250092353738,-7.600902459542082,10.819778284410283,56,True,,0.868982670827674,-1.4618339791035797,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.7221148968829573,0.8220162568205053,-7.600902459542082,10.819778284410283,56,True,,0.8512225905320909,-1.4601180411929666,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.7314853762989656,0.8279359623503425,-7.600902459542082,10.819778284410283,12,True,,0.8406017123385462,-1.5546857515742976,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.12078226979078487,0.22751576255994668,-7.600902459542082,10.819778284410283,27,True,,0.8497805620967577,-1.4896718374383546,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.043708724277187194,0.15166956044669797,-7.600902459542082,10.819778284410283,25,True,,0.8298215884423749,-1.4853428658922738,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.10181005559200795,0.21055125611493655,-7.600902459542082,10.819778284410283,28,True,,0.8321142305298594,-1.5285995151294793,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.4023930298088007,0.5084850943469392,-7.600902459542082,10.819778284410283,39,True,,0.8273302270095715,-1.526131876099465,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.6917260057571374,0.7943513367625032,-7.600902459542082,10.819778284410283,47,True,,0.8245796146185862,-1.5134553798978936,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,10.872636353898463,4.1588830833596715,0.756616270407518,0.8302183029143901,-7.600902459542082,10.819778284410283,28,True,,0.8295764756567688,-1.498498695912032,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.12838628520641854,0.23696950392602406,-7.600902459542082,10.819778284410283,28,True,,0.8380809980851597,-1.5219803799782443,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.800048576538265,0.8995528419563396,-7.600902459542082,10.819778284410283,13,True,,0.8489887931483175,-1.4824908195069804,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.07938469551751619,0.18385795008181222,-7.600902459542082,10.819778284410283,26,True,,0.8675625403098332,-1.5156705203916867,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,10.872636353898463,4.1588830833596715,0.6283933631456694,0.7540346576188512,-7.600902459542082,10.819778284410283,27,True,,0.8417075262704699,-1.4791205829771954,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.8397058088709777,0.9442298431621057,-7.600902459542082,10.819778284410283,13,True,,0.8515957450459453,-1.463397049612819,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.14654797530895092,0.2569420920169155,-7.600902459542082,10.819778284410283,39,True,,0.8583455189901096,-1.4593743790690485,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.6127093874965567,0.7320109248450863,-7.600902459542082,10.819778284410283,41,True,,0.8713636361036449,-1.498747051209702,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.2183306639203076,0.3249466086707557,-7.600902459542082,10.819778284410283,38,True,,0.8602131218921586,-1.4582541891342442,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,1.0252517644790193,1.1353844511309756,-7.600902459542082,10.819778284410283,50,True,,0.8496735340434816,-1.4810483458750292,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.245205648403392,0.34502636325212643,-7.600902459542082,10.819778284410283,41,True,,0.8458525788980842,-1.476290702693111,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.28938646403749585,0.39484292056170167,-7.600902459542082,10.819778284410283,40,True,,0.8457864733575972,-1.5325143059231372,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,10.872636353898463,4.1588830833596715,0.6693570018239454,0.7792631289256563,-7.600902459542082,10.819778284410283,27,True,,0.8289479761876167,-1.5530538905026188,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.8977144975945605,1.000257991481185,-7.600902459542082,10.819778284410283,50,True,,0.8489585986919358,-1.5003788995625764,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,11.600808128945756,4.1588830833596715,0.6536249610364218,0.7712407962224106,-7.600902459542082,10.819778284410283,16,True,,0.848117990438878,-1.4648011147250297,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.33554436492707407,0.43833281338370284,-7.600902459542082,10.819778284410283,36,True,,0.8614083007946033,-1.4560893388596907,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.35831393571431164,0.45265839651041706,-7.600902459542082,10.819778284410283,38,True,,0.8652536920747808,-1.4679218753032475,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.9919322394499821,1.09180916025953,-7.600902459542082,10.819778284410283,51,True,,0.8702937469995795,-1.453172882939469,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,11.600808128945756,4.1588830833596715,0.6500135531745128,0.7538457611166813,-7.600902459542082,10.819778284410283,17,True,,0.8975963388312573,-1.5064348100811598,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.7169554693671292,0.8130140529359874,-7.600902459542082,10.819778284410283,12,True,,0.8503917275934707,-1.4537676986388874,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.8156684384109301,0.9101231035799757,-7.600902459542082,10.819778284410283,12,True,,0.8720625375884343,-1.5056790112344043,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.7197944289650716,0.827680241725333,-7.600902459542082,10.819778284410283,53,True,,0.8381881397583665,-1.4715392304695085,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.8748550940736088,0.9880437691373006,-7.600902459542082,10.819778284410283,13,True,,0.846730569828249,-1.584729317204021,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.8944801796337766,0.9912452443800914,-7.600902459542082,10.819778284410283,14,True,,0.8383852751914594,-1.5979007999456165,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.07527414782285356,0.17832804275601868,-7.600902459542082,10.819778284410283,26,True,,0.8738866123287199,-1.4831729432284968,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.22791255387149673,0.33604386582000967,-7.600902459542082,10.819778284410283,40,True,,0.8585698398369541,-1.4554705294298882,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.31490120396066745,0.4187159727260401,-7.600902459542082,10.819778284410283,44,True,,0.8581989759502577,-1.49439344327822,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.3281897385263909,0.43728524062010155,-7.600902459542082,10.819778284410283,36,True,,0.8553891843004824,-1.4671726477454374,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.6875675778368956,0.8066245114636358,-7.600902459542082,10.819778284410283,15,True,,0.8343862059690301,-1.538526004588683,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.09664538506088548,0.1964834280704924,-7.600902459542082,10.819778284410283,26,True,,0.8620877140558612,-1.5146240698710869,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.10389663151469226,0.21257211163373566,-7.600902459542082,10.819778284410283,28,True,,0.8912140032576367,-1.4837827253598213,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.07664599931853201,0.17934321831669542,-7.600902459542082,10.819778284410283,24,True,,0.8496318409682213,-1.4873943129868215,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.25704781017952183,0.3640165339785994,-7.600902459542082,10.819778284410283,41,True,,0.8391702351240447,-1.4787018987478797,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,11.600808128945756,4.1588830833596715,0.691009670277331,0.8016000098016901,-7.600902459542082,10.819778284410283,17,True,,0.8418827034400208,-1.504892509483312,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,10.872636353898463,4.1588830833596715,0.6236724114292218,0.7275936671215659,-7.600902459542082,10.819778284410283,29,True,,0.8287257584631891,-1.532990170306354,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.28910152658829236,0.38846692956220075,-7.600902459542082,10.819778284410283,39,True,,0.8489459493919418,-1.4944240582957384,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.7328792659305199,0.8299987121730186,-7.600902459542082,10.819778284410283,14,True,,0.870693492501601,-1.595936465398997,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.2690804872716716,0.37838354474217073,-7.600902459542082,10.819778284410283,38,True,,0.827842644655016,-1.5293696117705953,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.735004352056967,0.8503474134928887,-7.600902459542082,10.819778284410283,50,True,,0.8520186954086811,-1.4626999697223513,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.36595846526993403,0.4813707242852062,-7.600902459542082,10.819778284410283,51,True,,0.8465003047555288,-1.5049947902093637,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,1.0861279509680457,1.198787592109136,-7.600902459542082,10.819778284410283,13,True,,0.8530902230763084,-1.4764980510369505,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.5513855733811377,0.658082448324267,-7.600902459542082,10.819778284410283,48,True,,0.851975879568502,-1.4707688039594071,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.6714102330087001,0.7851196831724454,-7.600902459542082,10.819778284410283,13,True,,0.8414726071325436,-1.6354376986130112,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,11.600808128945756,4.1588830833596715,0.642019397122126,0.7390686549657666,-7.600902459542082,10.819778284410283,16,True,,0.8156220781434806,-1.6220739348458744,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.8114722066708872,0.9062880084621643,-7.600902459542082,10.819778284410283,49,True,,0.8483132802992132,-1.4927718556266045,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,10.872636353898463,4.1588830833596715,0.6484136336973844,0.731462109155161,-7.600902459542082,10.819778284410283,26,True,,0.8227553091116853,-1.5413928064226212,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.7621210281743296,0.8683276522628562,-7.600902459542082,10.819778284410283,47,True,,0.8290974119534097,-1.4789336802414104,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.8897942461157939,0.9960939785626381,-7.600902459542082,10.819778284410283,13,True,,0.9169064251696678,-1.4793166787489578,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.7385099048825655,0.8379590149108975,-7.600902459542082,10.819778284410283,47,True,,0.8380958480494736,-1.483150944682961,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.06924436972110247,0.1753179194681775,-7.600902459542082,10.819778284410283,29,True,,0.8588835015020345,-1.5711122218548927,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.14612706034708206,0.25601777027206596,-7.600902459542082,10.819778284410283,36,True,,0.8395019857698736,-1.53097344170319,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.7497611590610004,0.8433973725220871,-7.600902459542082,10.819778284410283,55,True,,0.8636620044703849,-1.4885574820737326,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,1.0136647317100285,1.115648645296201,-7.600902459542082,10.819778284410283,13,True,,0.8362471897352436,-1.537378073206568,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,12.831567127598603,4.1588830833596715,0.6932221473544763,0.8068635610933129,-7.600902459542082,10.819778284410283,57,True,,0.8358961677456453,-1.5153725562819822,vgg_lite,"[1, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.13058635077298775,0.23351491892386728,-7.600902459542082,10.819778284410283,27,True,,0.8540195358721543,-1.5191882894482522,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,11.600808128945756,4.1588830833596715,0.6732420516027238,0.7832363895752839,-7.600902459542082,10.819778284410283,18,True,,0.8490501993315723,-1.6363136446715767,mobilenetv2_mini,tiny_cfg,stride2_dw
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.4239169044115816,0.5341116024395702,-7.600902459542082,10.819778284410283,12,True,,0.8411656698542977,-1.5183247756079752,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.578261684630641,0.6745914274865618,-7.600902459542082,10.819778284410283,13,True,,0.8317811610550254,-1.6757703931601842,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.5565638213463451,0.659960463483696,-7.600902459542082,10.819778284410283,42,True,,0.8498055336610272,-1.5071986469622103,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,14.020566714130242,4.1588830833596715,0.6346992659394292,0.7401830887029064,-7.600902459542082,10.819778284410283,12,True,,0.8692025191751904,-1.584929809231609,resnet_mini,"[1, 1, 1]",proj_block
CIFAR10,0.0005,64,0.1,13.233077934568044,4.1588830833596715,0.0854032314032226,0.1895920889188563,-7.600902459542082,10.819778284410283,27,True,,0.8341144625188466,-1.488333096541083,vgg_lite,"[2, 2, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.24170904709581842,0.35182464249357154,-7.600902459542082,10.819778284410283,37,True,,0.8470357018288278,-1.513617368070539,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.1,12.925925046172981,4.1588830833596715,0.12644726015339947,0.23697347492760718,-7.600902459542082,10.819778284410283,39,True,,0.8647146079625981,-1.4604598763362544,vgg_lite,"[2, 1, 1]",stride2_conv
CIFAR10,0.0005,64,0.15,11.600808128945756,4.1588830833596715,0.6494100468053651,0.7642905885877261,-7.600902459542082,10.819778284410283,15,True,,0.8565458987590526,-1.0504313162187973,mobilenetv2_mini,tiny_cfg,stride2_dw
