dataset,architecture,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,T_star,converged,censored_reason,logInitLoss,logFinalLoss
FashionMNIST,PiT-XS,0.002,32,0.15,13.56509087213907,3.4657359027997265,6.6593028560611165,6.725923548569008,-6.214608098422191,11.002099841204238,17,True,,0.9328286012235079,-1.054059801911963
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.909664205654098,9.88735617564164,-6.214608098422191,11.002099841204238,59,True,,1.254992487886868,-0.8606832632440895
FashionMNIST,PiT-XS,0.002,32,0.15,13.56509087213907,3.4657359027997265,6.783656907061182,6.754716075479523,-6.214608098422191,11.002099841204238,24,True,,1.1162937625227645,-0.9216349683467764
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.2393899217407,9.212744113668542,-6.214608098422191,11.002099841204238,29,True,,1.0276233785747513,-0.884887766730485
FashionMNIST,PiT-XS,0.002,32,0.15,13.56509087213907,3.4657359027997265,6.500036242704884,6.559436372442366,-6.214608098422191,11.002099841204238,20,True,,0.9451890771478846,-0.9984792573053244
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.157448223623144,7.152183755088921,-6.214608098422191,11.002099841204238,24,True,,0.912417617566887,-1.031867296422093
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.0680465250437114,7.0900622921370084,-6.214608098422191,11.002099841204238,15,True,,0.99785985483102,-0.9466751764223027
FashionMNIST,PiT-XS,0.002,32,0.15,13.56509087213907,3.4657359027997265,6.931342566928042,6.806139388016126,-6.214608098422191,11.002099841204238,21,True,,1.0612834323364466,-1.1051381310135047
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.483402145987254,9.16910677116395,-6.214608098422191,11.002099841204238,38,True,,1.309881932743405,-0.8233895880243315
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.665341388175557,9.596687439206185,-6.214608098422191,11.002099841204238,30,True,,1.050885358922672,-0.9463626314962252
FashionMNIST,PiT-XS,0.002,32,0.15,13.56509087213907,3.4657359027997265,6.88491359418847,6.919601438436248,-6.214608098422191,11.002099841204238,20,True,,0.9600098623103356,-0.9658157373408328
FashionMNIST,PiT-XS,0.002,32,0.15,13.56509087213907,3.4657359027997265,6.857860991393597,6.8152691877650176,-6.214608098422191,11.002099841204238,22,True,,1.0716906800867207,-0.9985101570017575
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.4608486541483,7.382620234128204,-6.214608098422191,11.002099841204238,15,True,,0.7967588099620326,-1.2586826862409934
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.0237177887897895,7.042306053850878,-6.214608098422191,11.002099841204238,19,True,,0.8602120123413113,-1.1114299887939294
FashionMNIST,PiT-XS,0.002,32,0.15,13.56509087213907,3.4657359027997265,6.74033854814137,6.758269023782237,-6.214608098422191,11.002099841204238,22,True,,0.9451784222363339,-1.1257927239557786
FashionMNIST,PiT-XS,0.002,32,0.15,13.56509087213907,3.4657359027997265,6.776316635215903,6.7267937211188125,-6.214608098422191,11.002099841204238,19,True,,1.074865244006998,-0.8725384359609578
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.604822318152488,9.701274575942044,-6.214608098422191,11.002099841204238,48,True,,0.9420730096505147,-1.097092601663801
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.405508138899044,9.175722759462575,-6.214608098422191,11.002099841204238,60,True,,1.1830298204586536,-0.7793021563645668
FashionMNIST,PiT-XS,0.002,32,0.15,13.56509087213907,3.4657359027997265,6.931015956220055,7.028065128505623,-6.214608098422191,11.002099841204238,26,True,,0.8979047965949302,-1.005945603326275
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,8.812677830155243,8.803836930873684,-6.214608098422191,11.002099841204238,40,True,,1.0439126476182008,-0.9528489899964917
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.030129053979324,7.06885621360616,-6.214608098422191,11.002099841204238,17,True,,1.034104623716808,-0.9028404467623601
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,10.198989147770844,9.76742662229762,-6.214608098422191,11.002099841204238,28,True,,1.2353324470564022,-0.7916528946287636
FashionMNIST,PiT-XS,0.002,32,0.15,13.56509087213907,3.4657359027997265,6.778089460982025,6.872501093349178,-6.214608098422191,11.002099841204238,21,True,,0.7811372139429804,-1.3278479458760077
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.141791682806578,7.12157087276058,-6.214608098422191,11.002099841204238,19,True,,1.081336321450758,-0.8853811033916232
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.1107241209077925,7.1581767776429555,-6.214608098422191,11.002099841204238,19,True,,1.004089112874066,-1.0543312509640796
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.375711334558135,7.397713929482038,-6.214608098422191,11.002099841204238,17,True,,1.115778067252323,-0.803727523144043
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.027168516036209,8.956563535750044,-6.214608098422191,11.002099841204238,45,True,,1.136400893776146,-1.0143188036108568
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.164258938491896,9.111571087853294,-6.214608098422191,11.002099841204238,40,True,,1.1273638950165157,-1.249887947668899
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.710694761329875,7.736940152530217,-6.214608098422191,11.002099841204238,16,True,,1.1134964631996107,-0.8543633423361806
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.0897442215163125,7.083930477071938,-6.214608098422191,11.002099841204238,21,True,,0.8677093195275212,-1.0691868233829884
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.275715143424208,9.254284432352998,-6.214608098422191,11.002099841204238,35,True,,1.200095166410766,-0.7024695716161267
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,8.817409913855453,8.832482287899278,-6.214608098422191,11.002099841204238,52,True,,0.9648376340940519,-1.3040126238238807
FashionMNIST,CCT-Small,0.002,32,0.15,13.3693390736518,3.4657359027997265,7.22015595666148,7.228878424609995,-6.214608098422191,11.002099841204238,17,True,,0.9297905823439778,-1.0516750070234198
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,8.979431548899917,9.189548473835675,-6.214608098422191,11.002099841204238,56,True,,0.8581263028501535,-1.1658484798240518
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.229664997725903,9.216066091960979,-6.214608098422191,11.002099841204238,45,True,,1.2059073199591257,-0.8003236697505861
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.15,14.40692286449944,3.4657359027997265,9.254499169393052,9.195918247957431,-6.214608098422191,11.002099841204238,38,True,,0.9870342368557461,-0.9907945709690827
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.66482012089388,9.641964463950881,-6.214608098422191,11.002099841204238,36,True,,1.0748923440762024,-0.628370142630794
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.9003053914292005,6.9117402132105505,-6.214608098422191,11.002099841204238,16,True,,1.0175211885908464,-0.7409973207632555
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.669384827357371,6.7228904410450765,-6.214608098422191,11.002099841204238,17,True,,0.9599958951675367,-0.6525168166433138
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.842957364463801,6.9010351932045255,-6.214608098422191,11.002099841204238,27,True,,0.9165239734090264,-0.722484147596002
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.167685607842659,7.249492984389851,-6.214608098422191,11.002099841204238,18,True,,0.9257528133801265,-0.815345335272026
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.35943297728634,9.371460193142797,-6.214608098422191,11.002099841204238,34,True,,1.0602322165940936,-0.6205530514534158
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.5701472031427475,6.583997550532208,-6.214608098422191,11.002099841204238,21,True,,1.0365143970670958,-0.6218250042052328
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.072673996419674,9.108882455329724,-6.214608098422191,11.002099841204238,35,True,,1.0788635472873065,-0.5306786719022951
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.906909499620512,6.899202181811222,-6.214608098422191,11.002099841204238,24,True,,0.9412100606462835,-0.7015714421335308
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.36892494950091,7.407475134198509,-6.214608098422191,11.002099841204238,14,True,,1.0344816026487604,-0.6283290260795552
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.011764342441496,7.076787000402405,-6.214608098422191,11.002099841204238,11,True,,1.0577736113308984,-0.5792798526754075
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.633224638777295,6.722952924622033,-6.214608098422191,11.002099841204238,25,True,,0.9239094361475357,-0.7813825670497831
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.280412582936688,7.228992717162283,-6.214608098422191,11.002099841204238,15,True,,1.0753970198636442,-0.596836879941138
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.128354184625232,8.879080753593625,-6.214608098422191,11.002099841204238,30,True,,1.0529255430836317,-0.6335888861664006
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,8.984099565144076,9.061618716690779,-6.214608098422191,11.002099841204238,36,True,,1.0602967113083777,-0.5960421068738814
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.2026514893071685,7.168805720651124,-6.214608098422191,11.002099841204238,17,True,,0.9092461712113846,-0.8461816117907413
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.991945192617338,9.452754254185542,-6.214608098422191,11.002099841204238,40,True,,1.30910307888452,-0.43006896065576744
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.6775286955916435,6.677761651591176,-6.214608098422191,11.002099841204238,14,True,,1.0969230180592828,-0.6570814667188088
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.602167246943941,6.621153820830786,-6.214608098422191,11.002099841204238,12,True,,0.9406102719221583,-0.8670920357804716
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.990871413766976,7.042539850474043,-6.214608098422191,11.002099841204238,23,True,,0.9018723471505694,-0.7914943237734191
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,8.870791666617535,8.922316044306493,-6.214608098422191,11.002099841204238,24,True,,1.198460661582165,-0.41293964951644335
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.850234792236197,6.749499512747382,-6.214608098422191,11.002099841204238,26,True,,1.1073096951836865,-0.5188858319904921
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.374778620280963,7.343368580155672,-6.214608098422191,11.002099841204238,14,True,,0.9489411547127862,-0.7815209202542754
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.788840818995005,6.68033226147792,-6.214608098422191,11.002099841204238,17,True,,1.029929551655901,-0.7387976360664085
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.174728780708817,9.251432694456495,-6.214608098422191,11.002099841204238,42,True,,0.9649981500200153,-0.7837619764776451
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,8.823037156183135,8.913763790408398,-6.214608098422191,11.002099841204238,31,True,,0.9552214126203534,-0.7797469584052663
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.665665871157288,6.614638336474825,-6.214608098422191,11.002099841204238,21,True,,0.9877290107752955,-0.6937710185046636
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.530684710361051,7.486136474572179,-6.214608098422191,11.002099841204238,16,True,,1.0503144449432824,-0.6479149121824975
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.12513461035278,7.173951517587653,-6.214608098422191,11.002099841204238,15,True,,0.8057801697036663,-0.9151106455358559
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.621415967536017,7.631061303967306,-6.214608098422191,11.002099841204238,13,True,,1.00734141315061,-0.604850867859132
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.132919925708093,9.129000980847518,-6.214608098422191,11.002099841204238,31,True,,1.1140044928976318,-0.6116528609224664
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.188426718820522,7.1529370605980365,-6.214608098422191,11.002099841204238,16,True,,1.0448995594761692,-0.6115381530680829
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.108981096397125,9.189892447653467,-6.214608098422191,11.002099841204238,43,True,,0.965518491382947,-0.8116756041626702
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.497905711207094,6.539543823548729,-6.214608098422191,11.002099841204238,18,True,,0.8450723368544976,-0.8215885064343001
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,7.0372957497737545,7.009549696157228,-6.214608098422191,11.002099841204238,14,True,,0.9372777194236238,-0.748917391511479
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,8.956062400645417,9.025648560225909,-6.214608098422191,11.002099841204238,35,True,,0.9521801098276055,-0.8886213856867977
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.077407393841602,9.110567519906557,-6.214608098422191,11.002099841204238,31,True,,1.1685292884775282,-0.5555552512180001
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,7.100107607238764,7.0951583928190445,-6.214608098422191,11.002099841204238,18,True,,0.9513245533367439,-0.8090053646910078
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.6070151332865334,6.734339620058941,-6.214608098422191,11.002099841204238,20,True,,0.8442634037138448,-0.8543269964837514
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.071303247385396,9.09552475629648,-6.214608098422191,11.002099841204238,31,True,,0.9783803803709037,-0.7104708549927878
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.671244507405732,6.705852929667479,-6.214608098422191,11.002099841204238,17,True,,0.9830096856384726,-0.6956783334205329
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,7.124077964742054,7.148682094443505,-6.214608098422191,11.002099841204238,23,True,,0.9087268353539819,-0.8341746863011138
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.397137357356917,7.456194151106544,-6.214608098422191,11.002099841204238,17,True,,0.8765093299480862,-0.7532182582625547
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.007158114747148,7.164167231898302,-6.214608098422191,11.002099841204238,16,True,,0.7999464109657469,-0.8931114860195057
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.907246237355943,6.939253518181719,-6.214608098422191,11.002099841204238,17,True,,1.013769381684159,-0.6094480294219056
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.7291978961067915,6.803759334548743,-6.214608098422191,11.002099841204238,14,True,,0.9250509435397055,-0.9512481800995111
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.405193321292182,7.280995618073272,-6.214608098422191,11.002099841204238,11,True,,0.9618968270576793,-0.7497602414228802
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.95527109028533,6.940351342559455,-6.214608098422191,11.002099841204238,23,True,,1.0590808519421173,-0.6146864019763584
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,8.916937051019474,8.874587556075245,-6.214608098422191,11.002099841204238,47,True,,0.9007258510667873,-0.7411111872254066
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,7.05514158612589,6.8921212314216485,-6.214608098422191,11.002099841204238,12,True,,1.0845587230796674,-0.5526558604651457
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.855662930067908,6.8292786320785295,-6.214608098422191,11.002099841204238,18,True,,0.963780146929815,-0.6632749232222689
FashionMNIST,ViT-Tiny-32/4,0.002,32,0.2,14.40692286449944,3.4657359027997265,9.400490527399992,9.4196274152799,-6.214608098422191,11.002099841204238,59,True,,0.9073257047488149,-0.9069591770987877
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.384924765681117,7.490397832143512,-6.214608098422191,11.002099841204238,16,True,,0.9512424108620489,-0.8295874192674693
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.8532562605095055,6.870831256934215,-6.214608098422191,11.002099841204238,18,True,,1.039417756274274,-0.6841470898437068
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.287699057013332,7.3376466574073635,-6.214608098422191,11.002099841204238,17,True,,0.8491975791857678,-0.772275256130384
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.052278870641545,7.086154276605878,-6.214608098422191,11.002099841204238,12,True,,0.8361067750591685,-0.8584652434001273
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.861870525512579,6.900546637910985,-6.214608098422191,11.002099841204238,16,True,,1.044290562917555,-0.6725513267721159
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.870453715437945,6.8669792872619855,-6.214608098422191,11.002099841204238,18,True,,1.084160733433995,-0.593476504069551
FashionMNIST,CCT-Small,0.002,32,0.2,13.3693390736518,3.4657359027997265,7.331594400049627,7.190349616033209,-6.214608098422191,11.002099841204238,15,True,,0.8629894944765464,-0.788451101896153
FashionMNIST,PiT-XS,0.002,32,0.2,13.56509087213907,3.4657359027997265,6.910305416073378,6.948749026635279,-6.214608098422191,11.002099841204238,19,True,,0.9944041892752183,-0.6300306297734644
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.938539902449287,6.873501469235152,-6.214608098422191,11.002099841204238,24,True,,1.1702476668368922,-1.14863315615758
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.260026976809616,7.271396468538964,-6.214608098422191,11.002099841204238,31,True,,0.9136160116041554,-1.3990684121169608
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.182524870717026,7.229076481165858,-6.214608098422191,11.002099841204238,36,True,,0.9379696630322506,-1.4203462182303352
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,9.626567351859649,9.617377772437393,-6.214608098422191,11.002099841204238,76,True,,0.769987830727561,-1.5714276990321547
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,7.171385723510415,7.146463244510777,-6.214608098422191,11.002099841204238,30,True,,1.0767759107806498,-1.2349346515591897
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,9.393211989047783,9.448509305915174,-6.214608098422191,11.002099841204238,74,True,,1.1465585795125655,-1.2997081251458975
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.540613691074635,7.555141324872358,-6.214608098422191,11.002099841204238,27,True,,1.1058941942449114,-1.2048003200145962
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.580589966956325,6.734822695188199,-6.214608098422191,11.002099841204238,26,True,,0.8927931266043121,-1.4918484384138857
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.225929309983047,7.280268965678667,-6.214608098422191,11.002099841204238,27,True,,0.9302759618939694,-1.3932553210425562
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.418732239998287,6.57256921011265,-6.214608098422191,11.002099841204238,25,True,,0.7780355225731791,-1.7574469385831073
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.744348773806455,6.78428016683783,-6.214608098422191,11.002099841204238,30,True,,0.9489214937826029,-1.3678274376058754
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,8.883460039650945,8.906824827120223,-6.214608098422191,11.002099841204238,52,True,,1.0408467048846433,-1.2697900662881565
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.343010977545766,7.376163289142841,-6.214608098422191,11.002099841204238,26,True,,0.9664728363038118,-1.3442048596791554
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.830132354668902,6.8820772669211285,-6.214608098422191,11.002099841204238,23,True,,0.9486510013730662,-1.485947980631062
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,9.099124438222349,9.039647280853771,-6.214608098422191,11.002099841204238,45,True,,1.036122617994353,-1.3167753905595359
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.045203459604525,7.065946013552024,-6.214608098422191,11.002099841204238,22,True,,1.0399559897678936,-1.342840753901644
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,9.47679671266692,9.200890650500293,-6.214608098422191,11.002099841204238,63,True,,1.0950387719484367,-1.2984259486091558
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.080482859182448,6.973088127721672,-6.214608098422191,11.002099841204238,28,True,,0.9673545935872307,-1.4559665049181791
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.905227144975176,6.999448296433888,-6.214608098422191,11.002099841204238,42,True,,0.862815863577375,-1.5315674603233407
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,9.21341229768011,9.204973585617791,-6.214608098422191,11.002099841204238,40,True,,1.0801233666028112,-1.4206023017258091
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,9.83961497985305,9.73790321474981,-6.214608098422191,11.002099841204238,53,True,,1.180099649232083,-1.2151727760142657
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.774693365368494,6.931048760637902,-6.214608098422191,11.002099841204238,41,True,,0.7873527858274616,-1.5589303706010673
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.153404472476162,7.077952613867799,-6.214608098422191,11.002099841204238,24,True,,1.019057822508145,-1.4021717600623658
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.731588560600577,6.7581032680027935,-6.214608098422191,11.002099841204238,29,True,,0.9691844361683388,-1.476944070665032
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,9.242809692691848,9.136083547825644,-6.214608098422191,11.002099841204238,51,True,,1.2180455845267064,-1.1053471150413874
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.938780230134106,6.958475017862109,-6.214608098422191,11.002099841204238,35,True,,0.9569191957056639,-1.3753310379398804
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,9.069564794193314,8.942870760720947,-6.214608098422191,11.002099841204238,45,True,,1.213688173214669,-1.2097059485200632
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,7.074720328058793,7.0894206475740855,-6.214608098422191,11.002099841204238,33,True,,0.9568730431316561,-1.4732973934940683
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,6.981951233496148,7.031514640238005,-6.214608098422191,11.002099841204238,27,True,,1.0001742328191934,-1.4607618230602646
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,10.028451144699206,9.993072210498902,-6.214608098422191,11.002099841204238,57,True,,1.079370760335152,-1.3851844235870623
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,9.291617919900972,9.197985219593821,-6.214608098422191,11.002099841204238,36,True,,1.1602516285425526,-1.2528997854152966
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.271516880609733,7.325932585576931,-6.214608098422191,11.002099841204238,25,True,,0.9799613010433419,-1.5215695681618489
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.911133829715851,6.884367067115978,-6.214608098422191,11.002099841204238,36,True,,1.074003599869525,-1.3110528064133369
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.163458301568404,7.142773589865591,-6.214608098422191,11.002099841204238,28,True,,0.8496915767180772,-1.5024682863460144
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.712532838428023,6.740823145528527,-6.214608098422191,11.002099841204238,32,True,,0.9735866349056947,-1.4165873972884129
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,6.969075562772131,7.0386707814477045,-6.214608098422191,11.002099841204238,27,True,,0.9411411302245403,-1.3762271978246583
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.226868093574875,7.133979123889228,-6.214608098422191,11.002099841204238,32,True,,0.9783237350197241,-1.4945167723954742
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,10.069940093918623,10.121755552032269,-6.214608098422191,11.002099841204238,48,True,,1.0902921703429953,-1.2824612478815909
FashionMNIST,ViT-Tiny-32/4,0.002,64,0.1,14.40692286449944,4.1588830833596715,9.526797699791839,9.543499452288435,-6.214608098422191,11.002099841204238,54,True,,1.0512641484949283,-1.335674295304472
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,7.078557832380764,7.11861719183966,-6.214608098422191,11.002099841204238,36,True,,0.945034430819975,-1.4266731046084535
FashionMNIST,CCT-Small,0.002,64,0.1,13.3693390736518,4.1588830833596715,7.196915902851667,7.215531788539538,-6.214608098422191,11.002099841204238,24,True,,0.9838752049086182,-1.3690878045765804
FashionMNIST,PiT-XS,0.002,64,0.1,13.56509087213907,4.1588830833596715,6.674818287946462,6.760785082959199,-6.214608098422191,11.002099841204238,29,True,,0.8913326144894184,-1.4475286523167998
