dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,T_star,converged,censored_reason,logInitLoss,logFinalLoss
FashionMNIST,0.002,64,0.1,11.81718437922679,4.1588830833596715,4.92964166208256,5.0589279791959045,-6.214608098422191,11.002099841204238,15,True,,1.0112058390852567,-1.6268209309462822
FashionMNIST,0.002,64,0.1,12.726799093973426,4.1588830833596715,5.871633295905043,5.923501030681374,-6.214608098422191,11.002099841204238,8,True,,1.028131669012387,-1.4576474816848444
FashionMNIST,0.002,64,0.1,12.726799093973426,4.1588830833596715,5.476131003479852,5.563064165657387,-6.214608098422191,11.002099841204238,6,True,,0.9873724465145758,-1.3667674912408385
FashionMNIST,0.002,64,0.1,12.507457899065408,4.1588830833596715,6.357015702353527,6.42039423972111,-6.214608098422191,11.002099841204238,5,True,,0.9544062779580266,-1.5094269215593017
FashionMNIST,0.002,64,0.1,12.726799093973426,4.1588830833596715,5.2758119135359225,5.4060600028172825,-6.214608098422191,11.002099841204238,6,True,,0.9827858270897302,-1.4339491889446894
FashionMNIST,0.002,64,0.1,13.417647481056212,4.1588830833596715,6.688660515466685,6.655264930403136,-6.214608098422191,11.002099841204238,3,True,,1.0535256471218888,-1.567290236044362
FashionMNIST,0.002,64,0.1,13.417647481056212,4.1588830833596715,6.484774459481375,6.616014799985465,-6.214608098422191,11.002099841204238,4,True,,0.857597823733884,-1.8895821134710649
FashionMNIST,0.002,64,0.1,12.726799093973426,4.1588830833596715,5.695848580480671,5.713474569372566,-6.214608098422191,11.002099841204238,7,True,,1.0527009104319485,-1.3534293546707015
FashionMNIST,0.002,64,0.1,11.685146179584754,4.1588830833596715,6.050908766174036,6.112977007166702,-6.214608098422191,11.002099841204238,12,True,,1.0078045062902226,-1.4308977341783957
FashionMNIST,0.002,64,0.1,11.685146179584754,4.1588830833596715,6.0739488969052,6.02848666441387,-6.214608098422191,11.002099841204238,11,True,,1.0771362515806941,-1.333515065294754
FashionMNIST,0.002,64,0.1,12.726799093973426,4.1588830833596715,5.8039913266644385,5.827993997899209,-6.214608098422191,11.002099841204238,7,True,,1.0383396597292784,-1.444342556145519
FashionMNIST,0.002,64,0.1,12.726799093973426,4.1588830833596715,5.5168135278079635,5.6087771930795975,-6.214608098422191,11.002099841204238,8,True,,0.9851596180141082,-1.6287791825416769
FashionMNIST,0.002,64,0.1,11.685146179584754,4.1588830833596715,5.8122510253433415,5.90460606731771,-6.214608098422191,11.002099841204238,13,True,,0.9032167856208083,-1.6031202829783495
FashionMNIST,0.002,64,0.1,12.507457899065408,4.1588830833596715,6.2204017063914465,6.318332158978061,-6.214608098422191,11.002099841204238,6,True,,1.0325587790977737,-1.5684773347968972
FashionMNIST,0.002,64,0.1,12.507457899065408,4.1588830833596715,6.160439386232933,6.23350317199397,-6.214608098422191,11.002099841204238,5,True,,0.9375750188378816,-1.4262681787538034
FashionMNIST,0.002,64,0.1,12.726799093973426,4.1588830833596715,5.2600592799117605,5.391983322014687,-6.214608098422191,11.002099841204238,7,True,,0.9038596979118945,-1.620049537754526
FashionMNIST,0.002,64,0.1,13.417647481056212,4.1588830833596715,6.29339677756449,6.44938374810579,-6.214608098422191,11.002099841204238,4,True,,0.9705115130344798,-1.9913294655943663
FashionMNIST,0.002,64,0.1,13.417647481056212,4.1588830833596715,6.587184976980019,6.64696569832637,-6.214608098422191,11.002099841204238,4,True,,1.0201189882540647,-1.7364676270023967
FashionMNIST,0.002,64,0.1,11.685146179584754,4.1588830833596715,6.396226109932723,6.394272660875655,-6.214608098422191,11.002099841204238,11,True,,0.9766832136392576,-1.362208003923439
FashionMNIST,0.002,64,0.1,13.748765871699728,4.1588830833596715,5.602253974185815,5.708247386687997,-6.214608098422191,11.002099841204238,4,True,,1.0228212552497802,-1.6130665729226203
FashionMNIST,0.002,64,0.1,13.748765871699728,4.1588830833596715,5.809345635466719,5.900849039551784,-6.214608098422191,11.002099841204238,3,True,,1.0078721243173188,-1.6250114141235985
FashionMNIST,0.002,64,0.1,11.81718437922679,4.1588830833596715,5.184764988196686,5.257711999028583,-6.214608098422191,11.002099841204238,14,True,,0.9749653551031844,-1.365543203078456
FashionMNIST,0.002,64,0.1,13.417647481056212,4.1588830833596715,6.376971684219283,6.451633050917211,-6.214608098422191,11.002099841204238,3,True,,0.9701774916428925,-1.623099190642843
FashionMNIST,0.002,64,0.1,12.726799093973426,4.1588830833596715,5.28086694896517,5.3972810847659,-6.214608098422191,11.002099841204238,7,True,,0.9781593377786101,-1.375649680163496
FashionMNIST,0.002,64,0.1,11.685146179584754,4.1588830833596715,6.1598383571399005,6.189903583661142,-6.214608098422191,11.002099841204238,12,True,,0.993723571536755,-1.5502393207381377
FashionMNIST,0.002,64,0.15,12.507457899065408,4.1588830833596715,6.28550292661075,6.289529639328626,-6.214608098422191,11.002099841204238,4,True,,1.068005460511768,-1.1301009753371452
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,5.844348887365764,5.981715919668699,-6.214608098422191,11.002099841204238,9,True,,1.0274546874506572,-1.0616904355213526
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,6.044207850972272,6.112644504726522,-6.214608098422191,11.002099841204238,9,True,,0.9847893126201169,-1.0319428210390766
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.514786811400402,5.569411475372186,-6.214608098422191,11.002099841204238,6,True,,1.0013083499951312,-0.9124288735350443
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.351740977497834,5.373403652317303,-6.214608098422191,11.002099841204238,5,True,,1.0873358841320875,-1.0935323837949698
FashionMNIST,0.002,64,0.15,12.507457899065408,4.1588830833596715,6.295759219734292,6.387370637537451,-6.214608098422191,11.002099841204238,4,True,,0.9411989911687074,-1.323150390863133
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,6.147780214511035,6.1588792137351165,-6.214608098422191,11.002099841204238,9,True,,0.9836366510572981,-0.9744468535092253
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,5.931766462757924,5.898627756812874,-6.214608098422191,11.002099841204238,10,True,,1.0045172176532653,-0.9075733487255264
FashionMNIST,0.002,64,0.15,13.748765871699728,4.1588830833596715,5.680182123744653,5.772415512490314,-6.214608098422191,11.002099841204238,3,True,,0.9732483241252882,-1.2564785980134339
FashionMNIST,0.002,64,0.15,11.81718437922679,4.1588830833596715,5.4257360688645155,5.373033360167998,-6.214608098422191,11.002099841204238,13,True,,1.012422554600544,-0.9226193304841436
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.506907889430671,5.59381501071245,-6.214608098422191,11.002099841204238,6,True,,1.0108593717688654,-1.0926738132283467
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.35069887604366,6.467876986226736,-6.214608098422191,11.002099841204238,3,True,,1.0105338746181267,-1.0972583027381926
FashionMNIST,0.002,64,0.15,13.748765871699728,4.1588830833596715,5.545964873086909,5.64676700574806,-6.214608098422191,11.002099841204238,3,True,,1.0179493546880896,-1.355558884933295
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,5.823465248954246,5.866554791269197,-6.214608098422191,11.002099841204238,9,True,,0.9532145438615293,-1.211576055100102
FashionMNIST,0.002,64,0.15,13.748765871699728,4.1588830833596715,5.6054449766415075,5.678817441724899,-6.214608098422191,11.002099841204238,3,True,,0.9986931246600784,-1.008873735247893
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.610209948252159,5.672686085352054,-6.214608098422191,11.002099841204238,6,True,,1.0123628671884415,-1.1715795194470828
FashionMNIST,0.002,64,0.15,12.507457899065408,4.1588830833596715,6.299636353538573,6.349017410937823,-6.214608098422191,11.002099841204238,5,True,,1.004768737610814,-1.1245127779866184
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.206986368031212,6.26655009266637,-6.214608098422191,11.002099841204238,3,True,,1.0385583426353375,-1.1338689633056052
FashionMNIST,0.002,64,0.15,11.81718437922679,4.1588830833596715,5.259148253020388,5.36769237258474,-6.214608098422191,11.002099841204238,11,True,,0.9509495161809209,-1.0665281953892034
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.540202216048186,6.52407940315888,-6.214608098422191,11.002099841204238,3,True,,1.0499641641999904,-1.1997086135216648
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,5.96993143040356,5.995893196451978,-6.214608098422191,11.002099841204238,9,True,,1.0192533171152849,-0.9324380161951143
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,6.044331277601784,6.0166780000342825,-6.214608098422191,11.002099841204238,7,True,,1.09636194818643,-0.9635916844594622
FashionMNIST,0.002,64,0.15,13.748765871699728,4.1588830833596715,5.671924845420086,5.726900765581082,-6.214608098422191,11.002099841204238,4,True,,0.9898368456665809,-1.4990559808290733
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,6.0967235498902195,6.1555025794935565,-6.214608098422191,11.002099841204238,10,True,,0.9977720416674891,-0.9099518541429286
FashionMNIST,0.002,64,0.15,11.81718437922679,4.1588830833596715,5.477875529611751,5.473121460467448,-6.214608098422191,11.002099841204238,12,True,,0.940873921795539,-1.1222915235003041
FashionMNIST,0.002,64,0.15,12.507457899065408,4.1588830833596715,6.259657397271434,6.235791026393624,-6.214608098422191,11.002099841204238,4,True,,0.9010113636859051,-1.0254776869000222
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,5.862151647010262,5.908408152362737,-6.214608098422191,11.002099841204238,9,True,,0.9972279379993298,-1.0025701121033133
FashionMNIST,0.002,64,0.15,12.507457899065408,4.1588830833596715,6.208104071419717,6.264691981494516,-6.214608098422191,11.002099841204238,4,True,,0.9417864343621908,-1.2132669593260395
FashionMNIST,0.002,64,0.15,11.81718437922679,4.1588830833596715,5.576719631090098,5.589700695144195,-6.214608098422191,11.002099841204238,10,True,,1.0051859064716309,-0.9822932605493476
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.42186801963737,6.463828202727443,-6.214608098422191,11.002099841204238,3,True,,1.0179546097640946,-1.1827919606531898
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.665416271774212,5.727724138061903,-6.214608098422191,11.002099841204238,5,True,,1.0330487842711784,-1.0103380760207876
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,6.02876854451112,6.093923559375443,-6.214608098422191,11.002099841204238,8,True,,0.8969325648881467,-1.125417871060023
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.570379834988752,5.6958005899891155,-6.214608098422191,11.002099841204238,5,True,,1.0774926476393651,-0.9318711200309693
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.47709075069944,5.579880601437231,-6.214608098422191,11.002099841204238,6,True,,1.0105645110979402,-0.9268419679019906
FashionMNIST,0.002,64,0.15,11.81718437922679,4.1588830833596715,5.350132949366124,5.3346505902269925,-6.214608098422191,11.002099841204238,12,True,,1.0269609082686568,-0.9686166732870942
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.434798456069183,6.498478993471153,-6.214608098422191,11.002099841204238,3,True,,0.9113648125145726,-1.4273834548859434
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.329124268061605,5.444453485283497,-6.214608098422191,11.002099841204238,6,True,,1.0412296520800302,-1.247470071271922
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,6.255306417310923,6.183375719212101,-6.214608098422191,11.002099841204238,7,True,,1.0553038010394764,-0.8435227723388745
FashionMNIST,0.002,64,0.15,13.748765871699728,4.1588830833596715,5.399289134318555,5.508055461092651,-6.214608098422191,11.002099841204238,3,True,,0.8840915517210212,-1.2837380594135648
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.571413455412247,5.633373336129904,-6.214608098422191,11.002099841204238,6,True,,1.0015231965026676,-1.281396532212245
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.397188144434668,6.440018944994417,-6.214608098422191,11.002099841204238,3,True,,1.0698854285319719,-1.2831649860370693
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.520233506378736,6.527956160155398,-6.214608098422191,11.002099841204238,3,True,,1.0363729953803575,-1.4011312393123112
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.456227046233526,6.530980794742376,-6.214608098422191,11.002099841204238,3,True,,1.0734880333843302,-1.1317407053084487
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,5.816957421469658,5.84625190926904,-6.214608098422191,11.002099841204238,10,True,,0.8983905582149809,-1.1996946661291519
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.1779036251516475,5.220196573596061,-6.214608098422191,11.002099841204238,5,True,,0.9852621645326637,-1.0470468020143848
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.3748456375894795,5.450964903845612,-6.214608098422191,11.002099841204238,5,True,,1.0298720919201567,-0.9811149987637787
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.23130428294694,5.316582946563353,-6.214608098422191,11.002099841204238,6,True,,1.0124653471561014,-1.073139473682952
FashionMNIST,0.002,64,0.15,11.81718437922679,4.1588830833596715,5.392788841320467,5.385674667254078,-6.214608098422191,11.002099841204238,13,True,,1.0235590353878385,-0.9258311770544722
FashionMNIST,0.002,64,0.15,13.748765871699728,4.1588830833596715,5.556778283908377,5.711803550227654,-6.214608098422191,11.002099841204238,3,True,,1.0413878727775294,-1.049382015514332
FashionMNIST,0.002,64,0.15,12.507457899065408,4.1588830833596715,6.434081784285475,6.375184738385769,-6.214608098422191,11.002099841204238,5,True,,0.9872407120390333,-1.317312870211207
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.484845973268456,6.577649090266104,-6.214608098422191,11.002099841204238,3,True,,0.9784186500182159,-1.431138019732285
FashionMNIST,0.002,64,0.15,13.748765871699728,4.1588830833596715,5.719304035128841,5.789443576362251,-6.214608098422191,11.002099841204238,3,True,,1.0067675591803886,-1.1539552617484714
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,5.965747053215444,5.907059470620744,-6.214608098422191,11.002099841204238,8,True,,0.9605639174977632,-1.0297559211339344
FashionMNIST,0.002,64,0.15,11.685146179584754,4.1588830833596715,6.226185047501311,6.107686399405961,-6.214608098422191,11.002099841204238,8,True,,0.9411668052689008,-0.9785479660845426
FashionMNIST,0.002,64,0.15,12.507457899065408,4.1588830833596715,6.112329900705135,6.1242066803721364,-6.214608098422191,11.002099841204238,4,True,,1.1074655190784222,-0.8365663544954863
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.29622519935708,6.391143930619847,-6.214608098422191,11.002099841204238,3,True,,0.9422519032789355,-1.3787980385305258
FashionMNIST,0.002,64,0.15,13.748765871699728,4.1588830833596715,5.436781220397503,5.559018890310467,-6.214608098422191,11.002099841204238,3,True,,0.9179710286740148,-1.255942486685379
FashionMNIST,0.002,64,0.15,12.507457899065408,4.1588830833596715,6.0897647309533856,6.179894670428699,-6.214608098422191,11.002099841204238,5,True,,0.9417612400674608,-1.2103412924629344
FashionMNIST,0.002,64,0.15,12.726799093973426,4.1588830833596715,5.439644853361966,5.4589319439195005,-6.214608098422191,11.002099841204238,6,True,,1.0651515826357596,-0.9699537762658292
FashionMNIST,0.002,64,0.15,13.417647481056212,4.1588830833596715,6.376935503480631,6.4251464916887855,-6.214608098422191,11.002099841204238,3,True,,0.9971829931256172,-1.4701383187203656
FashionMNIST,0.002,64,0.2,11.685146179584754,4.1588830833596715,6.007395292775326,6.038778878122053,-6.214608098422191,11.002099841204238,7,True,,1.0508516817936409,-0.65071462151268
FashionMNIST,0.002,64,0.2,13.748765871699728,4.1588830833596715,5.475351579630209,5.563536958349148,-6.214608098422191,11.002099841204238,3,True,,1.032756066247312,-1.1451714738366854
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.279507473681219,6.328768470938836,-6.214608098422191,11.002099841204238,4,True,,0.9121020169147582,-1.2221791290578192
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.55813582571906,5.647991338926257,-6.214608098422191,11.002099841204238,5,True,,1.0053680796092048,-0.9203869305017087
FashionMNIST,0.002,64,0.2,13.748765871699728,4.1588830833596715,5.79574281056324,5.888316483321817,-6.214608098422191,11.002099841204238,3,True,,1.0355652186476412,-1.251248994864164
FashionMNIST,0.002,64,0.2,11.685146179584754,4.1588830833596715,5.918199786237046,5.895644491860633,-6.214608098422191,11.002099841204238,6,True,,1.0178573433089393,-0.6226728725336089
FashionMNIST,0.002,64,0.2,13.748765871699728,4.1588830833596715,5.810352374266305,5.919935887094227,-6.214608098422191,11.002099841204238,3,True,,0.9591165767196264,-1.0415107641127102
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.251475929367859,5.340537844432955,-6.214608098422191,11.002099841204238,5,True,,1.0418903099702006,-0.8578776842415439
FashionMNIST,0.002,64,0.2,13.417647481056212,4.1588830833596715,6.375367839030059,6.444696681406833,-6.214608098422191,11.002099841204238,3,True,,0.9819132909512036,-1.2083788957683481
FashionMNIST,0.002,64,0.2,11.685146179584754,4.1588830833596715,6.348158418054325,6.372400858896381,-6.214608098422191,11.002099841204238,6,True,,0.9762761652217704,-0.6657014516483646
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.279312161340071,5.386180143909138,-6.214608098422191,11.002099841204238,4,True,,1.0068370767044081,-0.7584118385824643
FashionMNIST,0.002,64,0.2,13.748765871699728,4.1588830833596715,5.485382296151099,5.618537973770355,-6.214608098422191,11.002099841204238,3,True,,0.944453621786555,-1.493625983404819
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.461318871964487,6.307289696657899,-6.214608098422191,11.002099841204238,4,True,,1.1121824522404506,-0.5505745258554862
FashionMNIST,0.002,64,0.2,13.417647481056212,4.1588830833596715,6.355160679101501,6.424874785735519,-6.214608098422191,11.002099841204238,2,True,,1.0568468938712647,-0.6358942580876793
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.376356137658293,6.406133756563532,-6.214608098422191,11.002099841204238,3,True,,0.9973034865719309,-0.6921907451229482
FashionMNIST,0.002,64,0.2,13.748765871699728,4.1588830833596715,5.376683483738462,5.491160167032585,-6.214608098422191,11.002099841204238,3,True,,1.0191165093227061,-1.2260223251736742
FashionMNIST,0.002,64,0.2,13.748765871699728,4.1588830833596715,5.800395658051319,5.865633444478996,-6.214608098422191,11.002099841204238,3,True,,1.0396454766196679,-1.3336267952304979
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.097305997154806,5.2366815108841,-6.214608098422191,11.002099841204238,5,True,,0.9497313332886693,-1.2192528301907064
FashionMNIST,0.002,64,0.2,13.417647481056212,4.1588830833596715,6.499426923970996,6.446391646436242,-6.214608098422191,11.002099841204238,3,True,,1.0723742752262237,-1.3530391843061624
FashionMNIST,0.002,64,0.2,13.748765871699728,4.1588830833596715,5.655092191021861,5.700123249591,-6.214608098422191,11.002099841204238,3,True,,1.09234245173096,-1.659161947339314
FashionMNIST,0.002,64,0.2,13.748765871699728,4.1588830833596715,5.937474786350182,5.998541227516634,-6.214608098422191,11.002099841204238,3,True,,0.9753787805564973,-1.3532506854971929
FashionMNIST,0.002,64,0.2,13.417647481056212,4.1588830833596715,6.5013145674306685,6.592575289132521,-6.214608098422191,11.002099841204238,2,True,,1.0116674065767983,-0.8470348199515488
FashionMNIST,0.002,64,0.2,11.81718437922679,4.1588830833596715,4.964495740180562,5.102205017607232,-6.214608098422191,11.002099841204238,9,True,,0.8986134517722898,-0.7722428712963666
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.249253651166844,6.32266673988089,-6.214608098422191,11.002099841204238,4,True,,1.037911355093533,-0.8815780019879874
FashionMNIST,0.002,64,0.2,11.81718437922679,4.1588830833596715,5.361205736918644,5.361196161244634,-6.214608098422191,11.002099841204238,9,True,,1.0838487284364808,-0.6074018722281863
FashionMNIST,0.002,64,0.2,11.81718437922679,4.1588830833596715,5.218128240025059,5.32743515893039,-6.214608098422191,11.002099841204238,8,True,,0.9881189988724185,-0.6652719465929903
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.378762739637202,6.422026860198882,-6.214608098422191,11.002099841204238,4,True,,0.9971180789596258,-0.8977311703108212
FashionMNIST,0.002,64,0.2,13.748765871699728,4.1588830833596715,5.725031298943799,5.788956938524292,-6.214608098422191,11.002099841204238,3,True,,0.9576913858430299,-1.2356054072227496
FashionMNIST,0.002,64,0.2,11.685146179584754,4.1588830833596715,6.095877790111306,6.011349530899409,-6.214608098422191,11.002099841204238,7,True,,1.1130123032554138,-0.6266616555443469
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.305363941653903,5.352434879070696,-6.214608098422191,11.002099841204238,4,True,,0.9826526837739615,-0.7164926822655172
FashionMNIST,0.002,64,0.2,13.417647481056212,4.1588830833596715,6.306169984142959,6.334215311793718,-6.214608098422191,11.002099841204238,3,True,,1.0129803600261356,-1.4586018591003587
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.651121763287966,5.735452962061932,-6.214608098422191,11.002099841204238,5,True,,1.0209913828812662,-0.7850193742859791
FashionMNIST,0.002,64,0.2,11.81718437922679,4.1588830833596715,4.92064305535578,5.01869091270797,-6.214608098422191,11.002099841204238,10,True,,0.9373044276954293,-0.7044092987018076
FashionMNIST,0.002,64,0.2,11.81718437922679,4.1588830833596715,5.045822045734962,5.179811143120857,-6.214608098422191,11.002099841204238,10,True,,0.9605623664622394,-0.9630121633716078
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.605929329234617,5.579585639153631,-6.214608098422191,11.002099841204238,4,True,,1.0824137364671254,-0.8942611281549769
FashionMNIST,0.002,64,0.2,11.81718437922679,4.1588830833596715,5.443035028190361,5.449168475399542,-6.214608098422191,11.002099841204238,10,True,,1.0236411867601405,-0.7372428091968197
FashionMNIST,0.002,64,0.2,11.685146179584754,4.1588830833596715,5.891385722472,5.910379092407177,-6.214608098422191,11.002099841204238,6,True,,1.0126305231037234,-0.6878938601926171
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.45437077676979,6.413182200108646,-6.214608098422191,11.002099841204238,5,True,,0.9536871269531274,-0.9490081401592666
FashionMNIST,0.002,64,0.2,11.685146179584754,4.1588830833596715,6.097141638245596,6.099268205228036,-6.214608098422191,11.002099841204238,7,True,,1.0502434644029723,-0.6165107769325237
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.288635869480645,6.258153172231828,-6.214608098422191,11.002099841204238,4,True,,0.9539361470978107,-0.7139804166852722
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.221728857106034,6.270189974983421,-6.214608098422191,11.002099841204238,4,True,,1.0648584140653905,-0.9783375478771843
FashionMNIST,0.002,64,0.2,11.81718437922679,4.1588830833596715,5.475000930295621,5.3505042764521455,-6.214608098422191,11.002099841204238,10,True,,1.0137610767023897,-0.611211132122152
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.469256630872866,5.512794044207699,-6.214608098422191,11.002099841204238,5,True,,1.0769724616386138,-0.7451038248222881
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.302752638415012,6.301345014628501,-6.214608098422191,11.002099841204238,4,True,,1.0545997122605046,-1.003673845421057
FashionMNIST,0.002,64,0.2,11.685146179584754,4.1588830833596715,6.0391929876244514,6.084698623182305,-6.214608098422191,11.002099841204238,6,True,,1.0405999718435723,-0.6439381005251459
FashionMNIST,0.002,64,0.2,11.685146179584754,4.1588830833596715,5.947160294224942,5.950056444694943,-6.214608098422191,11.002099841204238,8,True,,0.9958175007161767,-0.825795724354027
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.543789616150539,5.614648084229652,-6.214608098422191,11.002099841204238,5,True,,0.9393690765813549,-1.0231425180905742
FashionMNIST,0.002,64,0.2,13.417647481056212,4.1588830833596715,6.469277236293688,6.515120713117138,-6.214608098422191,11.002099841204238,2,True,,1.0488538671925403,-0.9536214701374734
FashionMNIST,0.002,64,0.2,11.81718437922679,4.1588830833596715,5.285949574142901,5.29909005495554,-6.214608098422191,11.002099841204238,10,True,,1.0215808257409018,-0.7628220722991075
FashionMNIST,0.002,64,0.2,11.685146179584754,4.1588830833596715,6.095748545363634,6.182831682625372,-6.214608098422191,11.002099841204238,6,True,,1.0371011019128953,-0.5801903440944659
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.485913983010767,5.621244809074037,-6.214608098422191,11.002099841204238,4,True,,0.9811948010819408,-0.6794660847573228
FashionMNIST,0.002,64,0.2,11.685146179584754,4.1588830833596715,6.223925513328975,6.1663066062035625,-6.214608098422191,11.002099841204238,7,True,,1.0829361055896682,-0.5513301307406059
FashionMNIST,0.002,64,0.2,13.748765871699728,4.1588830833596715,5.5307003656810645,5.603564635927969,-6.214608098422191,11.002099841204238,3,True,,1.0237145947375135,-1.1909084006919977
FashionMNIST,0.002,64,0.2,11.81718437922679,4.1588830833596715,5.544890399121565,5.527590519467761,-6.214608098422191,11.002099841204238,8,True,,1.0509875503964081,-0.5930192181918398
FashionMNIST,0.002,64,0.2,13.417647481056212,4.1588830833596715,6.314402627583387,6.3281839183239,-6.214608098422191,11.002099841204238,2,True,,0.9444997948208437,-1.052666343811841
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.316308467530478,6.368344751236852,-6.214608098422191,11.002099841204238,4,True,,0.9964483727056188,-0.989780648178302
FashionMNIST,0.002,64,0.2,11.81718437922679,4.1588830833596715,5.535343415462319,5.541158954808142,-6.214608098422191,11.002099841204238,10,True,,1.0105376065908,-0.6437606255689041
FashionMNIST,0.002,64,0.2,12.726799093973426,4.1588830833596715,5.571036778266267,5.636726062193409,-6.214608098422191,11.002099841204238,5,True,,1.023230191002982,-0.7901257143936591
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.103874994695191,6.248397379750714,-6.214608098422191,11.002099841204238,4,True,,0.8959376830432652,-1.0460841765375526
FashionMNIST,0.002,64,0.2,12.507457899065408,4.1588830833596715,6.276115402459443,6.314902631113122,-6.214608098422191,11.002099841204238,4,True,,0.9940101156538677,-0.6894866530984786
FashionMNIST,0.002,128,0.1,11.81718437922679,4.852030263919617,5.202998816882904,5.309211209069154,-6.214608098422191,11.002099841204238,16,True,,0.9888227763104784,-1.3830992973984355
FashionMNIST,0.002,128,0.1,11.685146179584754,4.852030263919617,6.003439462779463,6.049772988074634,-6.214608098422191,11.002099841204238,17,True,,1.0044222155248144,-1.4827202646884077
FashionMNIST,0.002,128,0.1,13.417647481056212,4.852030263919617,6.406400485132664,6.4596866003910955,-6.214608098422191,11.002099841204238,5,True,,1.0011819429777704,-1.6501120617329346
FashionMNIST,0.002,128,0.1,11.81718437922679,4.852030263919617,5.459932701714163,5.573526917702974,-6.214608098422191,11.002099841204238,18,True,,0.8895838009515117,-1.5106692056759299
FashionMNIST,0.002,128,0.1,13.748765871699728,4.852030263919617,5.6558703525197185,5.7512585842763135,-6.214608098422191,11.002099841204238,5,True,,0.9968220415696571,-1.7939482805083447
FashionMNIST,0.002,128,0.1,12.507457899065408,4.852030263919617,6.093141370350647,6.154260338463111,-6.214608098422191,11.002099841204238,7,True,,0.9998776953978967,-1.6131182449250623
