dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
CIFAR10,0.001,50,0.15,13.28128324,3.465735903,0.642429877,4.207253907,-6.907755279,10.81977828,0.83193557,-1.130215393,28,TRUE
CIFAR10,0.001,50,0.15,13.2235508,3.465735903,1.085563695,4.688086884,-6.907755279,10.81977828,0.84108815,-1.137127846,33,TRUE
CIFAR10,0.001,50,0.15,15.25001825,3.465735903,5.356968839,8.927192888,-6.907755279,10.81977828,0.832479649,-1.130520417,25,TRUE
CIFAR10,0.001,50,0.15,12.33910766,3.465735903,0.832388605,4.411414653,-6.907755279,10.81977828,0.834822808,-1.29569207,47,TRUE
CIFAR10,0.001,50,0.15,13.86660853,3.465735903,4.168711055,7.742587393,-6.907755279,10.81977828,0.834503162,-1.259239796,18,TRUE
CIFAR10,0.001,50,0.15,14.56471004,3.465735903,2.634938347,6.208888448,-6.907755279,10.81977828,0.829315178,-1.269429818,21,TRUE
CIFAR10,0.001,50,0.15,15.25379235,3.465735903,3.241300812,6.822505123,-6.907755279,10.81977828,0.835625041,-1.111850549,24,TRUE
CIFAR10,0.001,50,0.15,12.63793947,3.465735903,0.343647778,3.918790897,-6.907755279,10.81977828,0.835422294,-1.265914454,50,TRUE
CIFAR10,0.001,50,0.15,16.63685575,3.465735903,3.965674983,7.520952372,-6.907755279,10.81977828,0.83407574,-1.148923919,14,TRUE
CIFAR10,0.001,50,0.15,13.44612952,3.465735903,0.622152099,4.187066977,-6.907755279,10.81977828,0.839742722,-1.371333065,38,TRUE
CIFAR10,0.001,50,0.15,13.90461424,3.465735903,2.708317502,6.280241492,-6.907755279,10.81977828,0.830966178,-1.09156053,28,TRUE
CIFAR10,0.001,50,0.15,15.95649982,3.465735903,2.552528988,6.126648123,-6.907755279,10.81977828,0.835318785,-1.335777766,17,TRUE
CIFAR10,0.001,50,0.15,14.6068048,3.465735903,1.360730071,4.913894912,-6.907755279,10.81977828,0.834946644,-1.103625694,27,TRUE
CIFAR10,0.001,50,0.15,14.5575898,3.465735903,5.198670432,8.740265013,-6.907755279,10.81977828,0.835898441,-1.11187791,16,TRUE
CIFAR10,0.001,50,0.15,13.93078913,3.465735903,1.470233359,5.027037208,-6.907755279,10.81977828,0.833187806,-1.077426203,35,TRUE
CIFAR10,0.001,50,0.15,12.42617959,3.465735903,0.45225361,4.010893147,-6.907755279,10.81977828,0.828103182,-1.123862737,40,TRUE
CIFAR10,0.001,50,0.15,15.312468,3.465735903,0.254953485,3.814582415,-6.907755279,10.81977828,0.838565468,-1.347302616,24,TRUE
CIFAR10,0.001,50,0.15,13.94067782,3.465735903,0.48951926,4.055324386,-6.907755279,10.81977828,0.835353221,-1.157245676,34,TRUE
CIFAR10,0.001,50,0.15,13.31773606,3.465735903,0.863113841,4.481865839,-6.907755279,10.81977828,0.833011202,-1.176012209,33,TRUE
CIFAR10,0.001,50,0.15,14.55908181,3.465735903,4.759562757,8.390117686,-6.907755279,10.81977828,0.848791697,-1.261426522,17,TRUE
CIFAR10,0.001,50,0.15,14.02095765,3.465735903,1.538719046,5.135553369,-6.907755279,10.81977828,0.830132443,-1.112083776,20,TRUE
CIFAR10,0.001,50,0.15,13.66601934,3.465735903,0.142058409,3.706043361,-6.907755279,10.81977828,0.840044847,-1.240879579,44,TRUE
CIFAR10,0.001,50,0.15,12.53258834,3.465735903,0.818984832,4.407287926,-6.907755279,10.81977828,0.838555572,-1.088416409,58,TRUE
CIFAR10,0.001,50,0.15,13.21235398,3.465735903,0.382787074,3.942755663,-6.907755279,10.81977828,0.839075768,-1.124593157,45,TRUE
CIFAR10,0.001,50,0.15,14.58793923,3.465735903,1.663663764,5.239448713,-6.907755279,10.81977828,0.836451939,-1.253834951,30,TRUE
CIFAR10,0.001,50,0.15,15.26668448,3.465735903,1.051644562,4.611716593,-6.907755279,10.81977828,0.831541926,-1.330707147,20,TRUE
CIFAR10,0.001,50,0.15,14.67776318,3.465735903,0.435842786,3.999347094,-6.907755279,10.81977828,0.832608028,-1.131840707,30,TRUE
CIFAR10,0.001,50,0.15,16.64751906,3.465735903,1.617595235,5.166019368,-6.907755279,10.81977828,0.836490157,-1.123735016,15,TRUE
CIFAR10,0.001,50,0.15,12.97746245,3.465735903,0.244659278,3.812758574,-6.907755279,10.81977828,0.83417389,-1.288467678,39,TRUE
CIFAR10,0.001,50,0.15,13.56348645,3.465735903,1.335424785,4.880489186,-6.907755279,10.81977828,0.837882462,-1.128737276,37,TRUE
CIFAR10,0.001,50,0.15,12.29170891,3.465735903,0.480061697,4.060220708,-6.907755279,10.81977828,0.839639453,-1.135781818,62,TRUE
CIFAR10,0.001,50,0.15,11.46064221,3.465735903,0.529768636,4.102090747,-6.907755279,10.81977828,0.832390563,-1.134132859,46,TRUE
CIFAR10,0.001,50,0.15,12.11304685,3.465735903,0.171712598,3.741147257,-6.907755279,10.81977828,0.834980471,-1.165226823,71,TRUE
CIFAR10,0.001,50,0.15,13.89650235,3.465735903,2.140538582,5.710161321,-6.907755279,10.81977828,0.841076429,-1.081300983,34,TRUE
CIFAR10,0.001,50,0.15,11.76547247,3.465735903,0.215798524,3.78884461,-6.907755279,10.81977828,0.839140567,-1.222345865,49,TRUE
CIFAR10,0.001,50,0.15,15.27424697,3.465735903,0.348769795,3.920975269,-6.907755279,10.81977828,0.833761345,-1.284639313,46,TRUE
CIFAR10,0.001,50,0.15,13.88937979,3.465735903,0.505415529,4.087701293,-6.907755279,10.81977828,0.837069134,-1.070454597,30,TRUE
CIFAR10,0.001,50,0.2,17.33101169,3.465735903,5.180331782,8.779954242,-6.907755279,10.81977828,0.835527446,-0.834368042,21,TRUE
CIFAR10,0.001,50,0.2,13.36477922,3.465735903,2.945199274,6.499339636,-6.907755279,10.81977828,0.831227045,-0.829463361,22,TRUE
CIFAR10,0.001,50,0.2,15.25559068,3.465735903,0.723428314,4.272682324,-6.907755279,10.81977828,0.835326231,-0.879891225,24,TRUE
CIFAR10,0.001,50,0.2,12.73196618,3.465735903,0.682947696,4.247191145,-6.907755279,10.81977828,0.834979437,-0.850351992,41,TRUE
CIFAR10,0.001,50,0.2,12.40470217,3.465735903,1.867294522,5.386072625,-6.907755279,10.81977828,0.835513902,-0.88348016,36,TRUE
CIFAR10,0.001,50,0.2,14.58940881,3.465735903,2.148472594,5.707906218,-6.907755279,10.81977828,0.836045602,-0.882429337,20,TRUE
CIFAR10,0.001,50,0.2,13.39490643,3.465735903,1.397056802,4.928458176,-6.907755279,10.81977828,0.836956814,-0.904410243,25,TRUE
CIFAR10,0.001,50,0.2,14.56374139,3.465735903,1.903076802,5.459868175,-6.907755279,10.81977828,0.842913931,-0.783546779,18,TRUE
CIFAR10,0.001,50,0.2,12.91247657,3.465735903,0.161799928,3.727836801,-6.907755279,10.81977828,0.830156351,-0.818440091,43,TRUE
CIFAR10,0.001,50,0.2,13.94070605,3.465735903,1.117292278,4.658805767,-6.907755279,10.81977828,0.835054639,-0.932642326,23,TRUE
CIFAR10,0.001,50,0.2,12.38943533,3.465735903,0.294883431,3.85908989,-6.907755279,10.81977828,0.833044681,-0.79856766,33,TRUE
CIFAR10,0.001,50,0.2,16.63599059,3.465735903,6.62129167,10.20040753,-6.907755279,10.81977828,0.840972475,-0.931202446,19,TRUE
CIFAR10,0.001,50,0.2,15.35358694,3.465735903,0.829322826,4.380777344,-6.907755279,10.81977828,0.832204068,-0.977713372,41,TRUE
CIFAR10,0.001,50,0.2,14.57653038,3.465735903,2.679625899,6.27330417,-6.907755279,10.81977828,0.836198941,-0.777416367,16,TRUE
CIFAR10,0.001,50,0.2,12.48984458,3.465735903,1.654114257,5.243057882,-6.907755279,10.81977828,0.841747393,-0.801366072,30,TRUE
CIFAR10,0.001,50,0.2,12.85374641,3.465735903,0.207465152,3.784034184,-6.907755279,10.81977828,0.835880045,-0.952324705,33,TRUE
CIFAR10,0.001,50,0.2,14.57753154,3.465735903,1.796588095,5.342900565,-6.907755279,10.81977828,0.833165007,-0.802712519,24,TRUE
CIFAR10,0.001,50,0.2,14.55698017,3.465735903,5.178868136,8.761878312,-6.907755279,10.81977828,0.843994639,-0.869735146,31,TRUE
CIFAR10,0.001,50,0.2,14.58174183,3.465735903,1.742114316,5.30914181,-6.907755279,10.81977828,0.833940715,-0.898859999,21,TRUE
CIFAR10,0.001,50,0.2,13.21153475,3.465735903,2.260218827,5.829929673,-6.907755279,10.81977828,0.833303244,-0.80477828,26,TRUE
CIFAR10,0.001,50,0.2,13.90034607,3.465735903,0.796327178,4.393905943,-6.907755279,10.81977828,0.836966725,-0.799547702,36,TRUE
CIFAR10,0.001,50,0.2,12.65273728,3.465735903,0.29522007,3.863790538,-6.907755279,10.81977828,0.836071229,-0.870990502,49,TRUE
CIFAR10,0.001,50,0.2,13.88305892,3.465735903,1.495126663,5.071501712,-6.907755279,10.81977828,0.832802326,-0.951567736,23,TRUE
CIFAR10,0.001,50,0.2,14.58723691,3.465735903,1.44297047,5.015063712,-6.907755279,10.81977828,0.837894942,-0.832384784,31,TRUE
CIFAR10,0.001,50,0.2,15.26953319,3.465735903,0.914062172,4.487951303,-6.907755279,10.81977828,0.834213334,-0.795223079,24,TRUE
CIFAR10,0.001,50,0.2,15.25106973,3.465735903,4.480061687,8.07118398,-6.907755279,10.81977828,0.835931513,-0.9878612,16,TRUE
CIFAR10,0.001,50,0.2,13.36349772,3.465735903,1.110048461,4.670063767,-6.907755279,10.81977828,0.837319952,-0.853611903,25,TRUE
CIFAR10,0.001,50,0.2,15.25902658,3.465735903,1.838428703,5.417296276,-6.907755279,10.81977828,0.829520727,-0.955677804,18,TRUE
CIFAR10,0.001,50,0.2,12.76822806,3.465735903,0.680384411,4.253716756,-6.907755279,10.81977828,0.83489347,-0.857214968,33,TRUE
CIFAR10,0.001,50,0.2,13.88656717,3.465735903,1.717004154,5.268539246,-6.907755279,10.81977828,0.833363135,-0.999669261,21,TRUE
CIFAR10,0.001,50,0.2,14.00482924,3.465735903,1.006394411,4.553910513,-6.907755279,10.81977828,0.831397631,-0.881508775,22,TRUE
CIFAR10,0.001,50,0.2,13.80569656,3.465735903,1.257080148,4.822006145,-6.907755279,10.81977828,0.833751505,-1.121126871,20,TRUE
CIFAR10,0.001,50,0.2,14.55698017,3.465735903,3.408768826,6.973881524,-6.907755279,10.81977828,0.836994083,-0.774618454,17,TRUE
CIFAR10,0.001,50,0.2,16.63619647,3.465735903,6.912503047,10.50001253,-6.907755279,10.81977828,0.840422092,-0.805176423,22,TRUE
CIFAR10,0.001,50,0.2,13.96614363,3.465735903,1.235196184,4.793055365,-6.907755279,10.81977828,0.829308416,-0.803383129,30,TRUE
CIFAR10,0.001,50,0.2,13.91312535,3.465735903,2.781046966,6.33151241,-6.907755279,10.81977828,0.831963066,-0.799949008,29,TRUE
CIFAR10,0.001,50,0.2,12.51735161,3.465735903,2.424442551,5.95113685,-6.907755279,10.81977828,0.834267269,-0.891873583,34,TRUE
CIFAR10,0.001,50,0.2,14.55786401,3.465735903,4.282465537,7.852927452,-6.907755279,10.81977828,0.835595784,-0.869427542,19,TRUE
CIFAR10,0.001,50,0.2,13.52720162,3.465735903,1.213702996,4.76655696,-6.907755279,10.81977828,0.832290266,-0.884310602,25,TRUE
CIFAR10,0.001,50,0.2,13.87381909,3.465735903,3.694803562,7.268869431,-6.907755279,10.81977828,0.832824823,-0.875410827,22,TRUE
CIFAR10,0.001,50,0.2,14.5750642,3.465735903,1.800506666,5.364383892,-6.907755279,10.81977828,0.833272365,-0.864912214,20,TRUE
CIFAR10,0.001,50,0.2,12.85946497,3.465735903,0.208744224,3.784895001,-6.907755279,10.81977828,0.835368835,-0.81147612,60,TRUE
CIFAR10,0.001,50,0.2,13.90180017,3.465735903,2.576926078,6.16329764,-6.907755279,10.81977828,0.831775765,-0.908410449,20,TRUE
CIFAR10,0.001,50,0.2,12.01535998,3.465735903,0.248320711,3.812740477,-6.907755279,10.81977828,0.838702239,-0.822556716,39,TRUE
CIFAR10,0.001,50,0.2,12.70138455,3.465735903,0.251499278,3.824860004,-6.907755279,10.81977828,0.838970782,-0.897257217,50,TRUE
CIFAR10,0.001,50,0.2,15.9777049,3.465735903,2.243246796,5.79237691,-6.907755279,10.81977828,0.834216957,-0.815662276,17,TRUE
CIFAR10,0.001,50,0.2,13.93323848,3.465735903,1.277317187,4.830175405,-6.907755279,10.81977828,0.836416922,-0.950628189,22,TRUE
CIFAR10,0.001,50,0.2,13.92025428,3.465735903,1.248223306,4.860799687,-6.907755279,10.81977828,0.834392416,-0.928699138,25,TRUE
CIFAR10,0.001,50,0.2,13.9064859,3.465735903,1.589520686,5.174710976,-6.907755279,10.81977828,0.836120104,-0.822329344,26,TRUE
CIFAR10,0.001,50,0.2,15.2502012,3.465735903,5.052861344,8.625243252,-6.907755279,10.81977828,0.836668935,-0.779290202,22,TRUE
CIFAR10,0.001,50,0.2,12.21805062,3.465735903,0.829090393,4.377296733,-6.907755279,10.81977828,0.836605111,-0.790259568,25,TRUE
CIFAR10,0.001,50,0.2,13.89136914,3.465735903,2.142781267,5.696666181,-6.907755279,10.81977828,0.833412039,-0.919693293,22,TRUE
CIFAR10,0.001,50,0.2,13.40944427,3.465735903,0.464102916,4.025745506,-6.907755279,10.81977828,0.841332513,-0.93726992,35,TRUE
CIFAR10,0.001,50,0.2,14.6593278,3.465735903,0.477133115,4.055518483,-6.907755279,10.81977828,0.835209371,-0.965553975,33,TRUE
CIFAR10,0.001,50,0.2,12.7802392,3.465735903,0.286174327,3.852642024,-6.907755279,10.81977828,0.831730413,-0.788569256,31,TRUE
CIFAR10,0.001,50,0.2,14.56096647,3.465735903,2.290940759,5.846482611,-6.907755279,10.81977828,0.831780538,-0.907682297,20,TRUE
CIFAR10,0.001,50,0.2,13.08488994,3.465735903,1.380590711,4.91514121,-6.907755279,10.81977828,0.835775343,-0.787295733,32,TRUE
CIFAR10,0.001,50,0.2,13.45162396,3.465735903,0.24840758,3.818335743,-6.907755279,10.81977828,0.832117447,-0.879629536,37,TRUE
CIFAR10,0.001,50,0.2,12.62349926,3.465735903,0.265038642,3.833283912,-6.907755279,10.81977828,0.836324673,-1.026580721,36,TRUE
CIFAR10,0.001,50,0.2,15.94388059,3.465735903,5.640158682,9.232964739,-6.907755279,10.81977828,0.834712511,-0.781293901,21,TRUE
CIFAR10,0.001,50,0.2,14.56060197,3.465735903,2.404187909,5.978231118,-6.907755279,10.81977828,0.832751734,-0.808342011,20,TRUE
CIFAR10,0.001,50,0.2,13.86660853,3.465735903,4.220272957,7.797091521,-6.907755279,10.81977828,0.850117371,-0.815292129,18,TRUE
CIFAR10,0.001,50,0.2,15.95286741,3.465735903,3.016950745,6.5517828,-6.907755279,10.81977828,0.834619898,-0.811250851,14,TRUE
CIFAR10,0.001,50,0.2,16.64804661,3.465735903,3.935799295,7.500638572,-6.907755279,10.81977828,0.830940523,-1.208623386,14,TRUE
CIFAR10,0.001,50,0.2,13.42121385,3.465735903,1.574955676,5.145792255,-6.907755279,10.81977828,0.825210029,-0.819785183,24,TRUE
CIFAR10,0.001,50,0.2,14.66268012,3.465735903,1.244811815,4.785833489,-6.907755279,10.81977828,0.841264566,-0.836730929,21,TRUE
CIFAR10,0.001,50,0.2,14.55762027,3.465735903,5.411107236,8.949427459,-6.907755279,10.81977828,0.840491023,-0.780298866,20,TRUE
CIFAR10,0.001,50,0.2,15.94289738,3.465735903,6.484731952,10.07660178,-6.907755279,10.81977828,0.838689047,-0.81672289,37,TRUE
CIFAR10,0.001,50,0.2,13.28202001,3.465735903,0.526589007,4.099434483,-6.907755279,10.81977828,0.828103494,-0.818204265,42,TRUE
CIFAR10,0.001,50,0.2,13.17334922,3.465735903,3.990394348,7.602373867,-6.907755279,10.81977828,0.828996056,-0.88264486,27,TRUE
CIFAR10,0.001,50,0.2,14.05313594,3.465735903,0.388088842,3.957532903,-6.907755279,10.81977828,0.838870731,-0.919600371,30,TRUE
CIFAR10,0.001,50,0.2,13.72459849,3.465735903,0.231436583,3.796133336,-6.907755279,10.81977828,0.833415458,-0.843021404,35,TRUE
CIFAR10,0.001,50,0.2,16.64530595,3.465735903,1.942057183,5.523188699,-6.907755279,10.81977828,0.832619641,-0.968680424,18,TRUE
CIFAR10,0.001,50,0.2,15.2543542,3.465735903,3.963244068,7.543269958,-6.907755279,10.81977828,0.836656129,-0.809418519,17,TRUE
CIFAR10,0.001,50,0.2,11.59941504,3.465735903,0.30538829,3.864112153,-6.907755279,10.81977828,0.838836313,-0.786721756,47,TRUE
CIFAR10,0.001,50,0.2,15.25646212,3.465735903,1.57235042,5.125367216,-6.907755279,10.81977828,0.836870294,-0.86445363,15,TRUE
CIFAR10,0.001,50,0.2,13.33932144,3.465735903,0.390097775,3.981965349,-6.907755279,10.81977828,0.838034384,-0.900161937,34,TRUE
CIFAR10,0.001,50,0.2,13.3123786,3.465735903,0.277756258,3.845622935,-6.907755279,10.81977828,0.827071469,-0.899545192,64,TRUE
CIFAR10,0.001,50,0.2,12.64873719,3.465735903,0.343179136,3.913209171,-6.907755279,10.81977828,0.834935265,-0.916053891,46,TRUE
CIFAR10,0.001,50,0.2,13.86405117,3.465735903,5.306730264,8.885700992,-6.907755279,10.81977828,0.836110805,-0.912099991,22,TRUE
CIFAR10,0.001,50,0.2,15.94396438,3.465735903,4.776735484,8.359469505,-6.907755279,10.81977828,0.82546718,-0.862800553,26,TRUE
CIFAR10,0.001,50,0.2,14.59784466,3.465735903,1.628667716,5.1887399,-6.907755279,10.81977828,0.834419017,-0.973792903,25,TRUE
CIFAR10,0.001,50,0.2,12.7264188,3.465735903,0.286268966,3.864327905,-6.907755279,10.81977828,0.838382904,-0.904648967,47,TRUE
CIFAR10,0.001,50,0.2,13.90474596,3.465735903,0.601641237,4.163029912,-6.907755279,10.81977828,0.831136912,-0.93236495,32,TRUE
CIFAR10,0.001,50,0.2,12.59234814,3.465735903,0.336098831,3.90625936,-6.907755279,10.81977828,0.835786196,-0.82004033,30,TRUE
CIFAR10,0.001,50,0.2,14.55859486,3.465735903,4.052404567,7.640883571,-6.907755279,10.81977828,0.832714409,-0.812938046,14,TRUE
CIFAR10,0.001,50,0.2,13.18028883,3.465735903,0.414348363,3.974658734,-6.907755279,10.81977828,0.833150601,-0.802272144,44,TRUE
CIFAR10,0.001,50,0.2,13.8767129,3.465735903,3.120128166,6.689806036,-6.907755279,10.81977828,0.833911098,-0.80881558,23,TRUE
CIFAR10,0.001,50,0.2,15.26281958,3.465735903,2.138089395,5.685434807,-6.907755279,10.81977828,0.8316807,-0.991750306,20,TRUE
CIFAR10,0.001,50,0.2,15.28370421,3.465735903,1.608582466,5.206062256,-6.907755279,10.81977828,0.838152771,-0.810118433,26,TRUE
CIFAR10,0.001,50,0.2,11.5365834,3.465735903,0.581611599,4.155446659,-6.907755279,10.81977828,0.838545883,-0.887714658,38,TRUE
CIFAR10,0.001,50,0.2,13.93403465,3.465735903,0.589164375,4.150027241,-6.907755279,10.81977828,0.837395701,-1.083968833,36,TRUE
CIFAR10,0.001,50,0.2,14.62873946,3.465735903,3.893955294,7.463545852,-6.907755279,10.81977828,0.828523274,-1.004933062,16,TRUE
CIFAR10,0.001,50,0.2,13.39337019,3.465735903,1.146413633,4.717432781,-6.907755279,10.81977828,0.83308676,-0.796461537,34,TRUE
CIFAR10,0.001,50,0.2,15.94882006,3.465735903,2.343701831,5.90383694,-6.907755279,10.81977828,0.831011564,-0.816984003,17,TRUE
CIFAR10,0.001,50,0.2,13.87338127,3.465735903,0.806966011,4.378372334,-6.907755279,10.81977828,0.834281555,-1.064390041,30,TRUE
CIFAR10,0.001,50,0.2,15.28370421,3.465735903,2.02850564,5.611015934,-6.907755279,10.81977828,0.832802326,-0.931100811,21,TRUE
CIFAR10,0.001,50,0.2,15.25452118,3.465735903,2.492195691,6.040618845,-6.907755279,10.81977828,0.83197946,-1.085812061,14,TRUE
CIFAR10,0.001,50,0.2,13.88370177,3.465735903,0.628807058,4.224884182,-6.907755279,10.81977828,0.844322436,-0.912820676,38,TRUE
CIFAR10,0.001,50,0.2,12.65692531,3.465735903,0.706432109,4.264669918,-6.907755279,10.81977828,0.83134489,-0.793345334,35,TRUE
CIFAR10,0.001,100,0.1,12.57169445,3.465735903,0.665791941,4.241611334,-6.907755279,10.81977828,0.834644423,-1.501383858,53,TRUE
CIFAR10,0.001,100,0.1,13.17286256,3.465735903,4.417721015,7.960221712,-6.907755279,10.81977828,0.842193221,-1.564814155,37,TRUE
CIFAR10,0.001,100,0.1,15.30132667,3.465735903,2.625145421,6.198705384,-6.907755279,10.81977828,0.833257651,-1.528985452,35,TRUE
CIFAR10,0.001,100,0.1,12.63793947,3.465735903,0.169263992,3.741893529,-6.907755279,10.81977828,0.834761453,-1.59042874,64,TRUE
CIFAR10,0.001,100,0.1,14.5694941,3.465735903,2.335809231,5.865369177,-6.907755279,10.81977828,0.83552083,-1.485850329,28,TRUE
CIFAR10,0.001,100,0.1,13.61194657,3.465735903,0.257444405,3.826576601,-6.907755279,10.81977828,0.834317268,-1.56873554,55,TRUE
CIFAR10,0.001,100,0.1,12.63330577,3.465735903,0.889138102,4.431743063,-6.907755279,10.81977828,0.833069348,-1.569998772,67,TRUE
CIFAR10,0.001,100,0.1,17.32887053,3.465735903,6.801181224,10.38661323,-6.907755279,10.81977828,0.83589131,-1.486216687,35,TRUE
CIFAR10,0.001,100,0.1,15.25106973,3.465735903,5.256421395,8.814126609,-6.907755279,10.81977828,0.83656948,-1.526756772,25,TRUE
CIFAR10,0.001,100,0.1,10.93841429,3.465735903,0.283734685,3.857070577,-6.907755279,10.81977828,0.832662879,-1.566980917,75,TRUE
CIFAR10,0.001,100,0.1,15.2720532,3.465735903,1.748269568,5.313436209,-6.907755279,10.81977828,0.833427891,-1.769971165,33,TRUE
CIFAR10,0.001,100,0.1,13.08196213,3.465735903,0.459601271,4.032348688,-6.907755279,10.81977828,0.835665255,-1.574681789,71,TRUE
CIFAR10,0.001,100,0.1,13.19325045,3.465735903,1.796779923,5.397577324,-6.907755279,10.81977828,0.83472679,-1.468838598,38,TRUE
CIFAR10,0.001,100,0.1,11.74462432,3.465735903,0.347783593,3.915790279,-6.907755279,10.81977828,0.833170292,-1.7553863,94,TRUE
CIFAR10,0.001,100,0.1,14.56848487,3.465735903,2.527389964,6.1005,-6.907755279,10.81977828,0.832689526,-1.652627249,32,TRUE
CIFAR10,0.001,100,0.1,12.50585867,3.465735903,2.668046636,6.230557874,-6.907755279,10.81977828,0.83052342,-1.512753982,47,TRUE
CIFAR10,0.001,100,0.1,12.79290886,3.465735903,0.28980608,3.849220764,-6.907755279,10.81977828,0.838386306,-1.518829728,72,TRUE
CIFAR10,0.001,100,0.1,15.94289738,3.465735903,6.802315311,10.3900942,-6.907755279,10.81977828,0.832351047,-1.544263313,35,TRUE
CIFAR10,0.001,100,0.1,14.6612389,3.465735903,1.367980866,4.919579347,-6.907755279,10.81977828,0.834579642,-1.661060668,29,TRUE
CIFAR10,0.001,100,0.1,16.65266214,3.465735903,3.188628279,6.760232813,-6.907755279,10.81977828,0.834325238,-1.663016923,27,TRUE
CIFAR10,0.001,100,0.1,12.57855302,3.465735903,2.030055851,5.57909281,-6.907755279,10.81977828,0.830355283,-1.476266703,53,TRUE
CIFAR10,0.001,100,0.1,12.42206267,3.465735903,0.400825165,3.984869103,-6.907755279,10.81977828,0.835822062,-1.487247265,65,TRUE
CIFAR10,0.001,100,0.1,15.25160267,3.465735903,3.285233815,6.821705574,-6.907755279,10.81977828,0.833170499,-1.570754123,29,TRUE
CIFAR10,0.001,100,0.1,13.92376389,3.465735903,0.950311874,4.51805593,-6.907755279,10.81977828,0.832392948,-1.752238608,28,TRUE
CIFAR10,0.001,100,0.1,15.28638363,3.465735903,4.506856306,8.039012787,-6.907755279,10.81977828,0.834421294,-1.551969993,37,TRUE
CIFAR10,0.001,100,0.1,13.89771155,3.465735903,0.909449897,4.495329635,-6.907755279,10.81977828,0.834195838,-1.585645817,42,TRUE
CIFAR10,0.001,100,0.1,13.91242854,3.465735903,3.372757966,6.937053685,-6.907755279,10.81977828,0.826179275,-1.548404598,38,TRUE
CIFAR10,0.001,100,0.1,13.43021566,3.465735903,0.356959045,3.929066386,-6.907755279,10.81977828,0.837114967,-1.566332094,46,TRUE
CIFAR10,0.001,100,0.1,13.88577702,3.465735903,0.605338831,4.192169939,-6.907755279,10.81977828,0.832764382,-1.492274321,59,TRUE
CIFAR10,0.001,100,0.1,12.61258387,3.465735903,0.911712261,4.492659143,-6.907755279,10.81977828,0.83363964,-1.501779099,64,TRUE
CIFAR10,0.001,100,0.1,15.96268668,3.465735903,1.908789069,5.490767267,-6.907755279,10.81977828,0.833177028,-1.545155537,29,TRUE
CIFAR10,0.001,100,0.1,14.55698017,3.465735903,4.275207975,7.821850143,-6.907755279,10.81977828,0.835603331,-1.484748049,31,TRUE
CIFAR10,0.001,100,0.1,11.6930613,3.465735903,0.354146563,3.929122139,-6.907755279,10.81977828,0.8343359,-1.561877739,85,TRUE
CIFAR10,0.001,100,0.1,13.86679095,3.465735903,3.440912017,7.029521595,-6.907755279,10.81977828,0.838051916,-1.482300137,35,TRUE
CIFAR10,0.001,100,0.1,13.88283457,3.465735903,3.002313649,6.591934042,-6.907755279,10.81977828,0.836300086,-1.577762781,30,TRUE
CIFAR10,0.001,100,0.1,16.64831029,3.465735903,3.92927823,7.412348928,-6.907755279,10.81977828,0.837630754,-1.65847749,28,TRUE
CIFAR10,0.001,100,0.1,12.18673691,3.465735903,0.723762844,4.292564117,-6.907755279,10.81977828,0.835675799,-1.551649272,65,TRUE
CIFAR10,0.001,100,0.1,13.23115679,3.465735903,0.653468428,4.226590652,-6.907755279,10.81977828,0.831179487,-1.532075078,50,TRUE
CIFAR10,0.001,100,0.1,12.79699328,3.465735903,0.284854082,3.851987061,-6.907755279,10.81977828,0.83256935,-1.524638932,60,TRUE
CIFAR10,0.001,100,0.1,12.35384589,3.465735903,0.277973417,3.848561543,-6.907755279,10.81977828,0.838079245,-1.542489821,75,TRUE
CIFAR10,0.001,100,0.1,11.83334091,3.465735903,0.672888669,4.219149827,-6.907755279,10.81977828,0.832895937,-1.546973243,65,TRUE
CIFAR10,0.001,100,0.1,14.55859486,3.465735903,4.305438775,7.878728341,-6.907755279,10.81977828,0.837242546,-1.5236818,33,TRUE
CIFAR10,0.001,100,0.1,13.3099411,3.465735903,1.037969778,4.643721963,-6.907755279,10.81977828,0.834076568,-1.490143082,59,TRUE
CIFAR10,0.001,100,0.1,12.22561053,3.465735903,0.684259458,4.252857705,-6.907755279,10.81977828,0.837234082,-1.473004704,55,TRUE
CIFAR10,0.001,100,0.1,14.3458623,3.465735903,0.1907445,3.759950696,-6.907755279,10.81977828,0.833254957,-1.76950894,53,TRUE
CIFAR10,0.001,100,0.1,14.74225921,3.465735903,1.893991704,5.454847098,-6.907755279,10.81977828,0.832988503,-1.517851826,33,TRUE
CIFAR10,0.001,100,0.1,13.20672291,3.465735903,3.064143195,6.618949224,-6.907755279,10.81977828,0.834316026,-1.514860534,48,TRUE
CIFAR10,0.001,100,0.1,13.9732747,3.465735903,0.593832928,4.170138534,-6.907755279,10.81977828,0.834719237,-1.670425303,56,TRUE
CIFAR10,0.001,100,0.1,13.04662639,3.465735903,0.329872221,3.900531181,-6.907755279,10.81977828,0.834983265,-1.61766092,54,TRUE
CIFAR10,0.001,100,0.1,15.25856561,3.465735903,2.790281535,6.37911668,-6.907755279,10.81977828,0.835577796,-1.499006676,33,TRUE
CIFAR10,0.001,100,0.1,13.90474596,3.465735903,0.962566108,4.500285337,-6.907755279,10.81977828,0.832340157,-1.491319385,37,TRUE
