dataset,transformer,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.253153097,10.75974033,-6.214608098,6.907755279,0.857873371,-0.098238112,123,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.275608578,10.77874805,-6.214608098,6.907755279,0.856582142,-0.088101088,122,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.286561449,10.81802538,-6.214608098,6.907755279,0.905521857,-0.083675964,102,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.243770064,10.77637509,-6.214608098,6.907755279,0.876813646,-0.066698827,91,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.277312752,10.79870911,-6.214608098,6.907755279,0.884965843,-0.073373234,121,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.257814346,10.81112006,-6.214608098,6.907755279,0.901384306,-0.044848022,92,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.219557553,10.7325927,-6.214608098,6.907755279,0.926146956,-0.032928012,129,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.271228504,10.7804046,-6.214608098,6.907755279,0.913283571,-0.005237083,101,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.268864354,10.80375163,-6.214608098,6.907755279,0.922090626,-0.040202321,94,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.224633512,10.76784549,-6.214608098,6.907755279,0.863320275,-0.32019786,125,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.128229449,10.68609339,-6.214608098,6.907755279,0.839729853,-0.159153822,100,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.173024527,10.72246098,-6.214608098,6.907755279,0.929559568,-0.101448009,104,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.208747773,10.74132757,-6.214608098,6.907755279,0.913986768,-0.100473399,128,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.220318469,10.77093794,-6.214608098,6.907755279,0.879058374,-0.105237963,91,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.172891686,10.76655897,-6.214608098,6.907755279,0.842856355,-0.076541369,102,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.218666182,10.72739363,-6.214608098,6.907755279,0.944700131,0.014588592,71,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.272174181,10.81382856,-6.214608098,6.907755279,0.86979444,-0.061476579,129,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.204453133,10.80709053,-6.214608098,6.907755279,0.879089158,-0.202148538,134,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.168519191,10.71090014,-6.214608098,6.907755279,0.856692887,-0.081858298,112,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.212745172,10.71787049,-6.214608098,6.907755279,0.906058854,-0.064072791,103,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.298427827,10.79158017,-6.214608098,6.907755279,0.900953842,-0.068330836,123,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.236104317,10.81347041,-6.214608098,6.907755279,0.821317438,-0.1317048,112,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.117657634,10.71408268,-6.214608098,6.907755279,0.842806781,-0.112293159,101,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.240149037,10.77682895,-6.214608098,6.907755279,0.862734571,-0.109986479,147,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.196013009,10.70922866,-6.214608098,6.907755279,0.92836205,0.002871915,125,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.15218891,10.7362308,-6.214608098,6.907755279,0.804717691,-0.13758912,126,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.126807427,10.72583954,-6.214608098,6.907755279,0.884775318,-0.097490993,110,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.204886333,10.76396455,-6.214608098,6.907755279,0.899113325,-0.028277756,80,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.176828994,10.76950001,-6.214608098,6.907755279,0.888390858,-0.191002011,84,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.149073696,10.68433557,-6.214608098,6.907755279,0.852107169,-0.208910246,121,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.272081708,10.79722534,-6.214608098,6.907755279,0.898816886,-0.084456283,112,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.246087911,10.77027605,-6.214608098,6.907755279,0.939319404,-0.022043306,96,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.193408633,10.7884835,-6.214608098,6.907755279,0.829886366,-0.154524928,94,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.197529175,10.73394887,-6.214608098,6.907755279,0.884712228,-0.088887083,106,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.241224527,10.76910822,-6.214608098,6.907755279,0.856024889,-0.168136012,106,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.321008323,10.84894925,-6.214608098,6.907755279,0.875518943,-0.082556795,110,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.330551352,10.86098679,-6.214608098,6.907755279,0.850237494,-0.093045279,142,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.085302376,10.66084314,-6.214608098,6.907755279,0.875749773,-0.129195729,93,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.295757897,10.80451832,-6.214608098,6.907755279,0.877726732,-0.053936216,115,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.270040686,10.82224347,-6.214608098,6.907755279,0.916352051,-0.167881544,132,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.271699216,10.79661436,-6.214608098,6.907755279,0.86659452,-0.118234479,105,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.239397934,10.78677367,-6.214608098,6.907755279,0.814150036,-0.223622947,81,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.097462903,10.66217476,-6.214608098,6.907755279,0.861503402,-0.124098678,122,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.128061932,10.70641687,-6.214608098,6.907755279,0.873612158,-0.103611088,122,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.189530453,10.72384301,-6.214608098,6.907755279,0.894188234,-0.025318762,105,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.234140638,10.75319555,-6.214608098,6.907755279,0.831613235,-0.1776078,123,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.287474583,10.84225294,-6.214608098,6.907755279,0.885788343,-0.162720456,81,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.273621313,10.79287238,-6.214608098,6.907755279,0.860512252,-0.115672481,95,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.194248984,10.77787423,-6.214608098,6.907755279,0.85643534,-0.129691041,101,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.201124002,10.74295096,-6.214608098,6.907755279,0.834303293,-0.145146494,117,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.108233439,10.67512194,-6.214608098,6.907755279,0.844191248,-0.076742664,112,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.175318779,10.70999093,-6.214608098,6.907755279,0.92027838,-0.027242633,111,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.306580781,10.85780386,-6.214608098,6.907755279,0.86433567,-0.099041002,132,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.115086341,10.68191817,-6.214608098,6.907755279,0.88374373,-0.107090174,93,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.253462497,10.80120682,-6.214608098,6.907755279,0.892694511,-0.046428933,104,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.181508827,10.74555377,-6.214608098,6.907755279,0.867610101,-0.188418228,113,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.130044703,10.66792795,-6.214608098,6.907755279,0.879037488,-0.12521907,114,TRUE
CIFAR10,deit_tiny_patch16_224,0.002,100,0.4,15.5250374,3.465735903,7.289551493,10.8362614,-6.214608098,6.907755279,0.927998659,-0.013023837,131,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.38604803,9.979837718,-7.60090246,6.907755279,0.853152902,0.21213953,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.377939419,9.941050131,-7.60090246,6.907755279,0.847967694,0.246130937,18,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.44671852,9.916742782,-7.60090246,6.907755279,0.890189528,0.344125049,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.405729114,9.946274929,-7.60090246,6.907755279,0.899298616,0.217864885,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.369084595,9.84918474,-7.60090246,6.907755279,0.848245806,0.149847413,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.369008515,9.902202919,-7.60090246,6.907755279,0.819480022,0.299420998,9,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.404694414,9.958434513,-7.60090246,6.907755279,0.841735166,0.242266202,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.421183266,9.983088758,-7.60090246,6.907755279,0.871126403,0.331635973,27,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.376997212,9.937041057,-7.60090246,6.907755279,0.884106128,0.355717127,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.285779622,9.840963903,-7.60090246,6.907755279,0.851822399,0.141157355,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.384109815,9.978170857,-7.60090246,6.907755279,0.848788738,0.251329528,35,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.449054814,9.948705859,-7.60090246,6.907755279,0.864243449,0.308953149,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.271388799,9.81951504,-7.60090246,6.907755279,0.838374553,0.323271859,8,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.32352469,9.899799411,-7.60090246,6.907755279,0.775168784,0.194621355,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.324298954,9.898770161,-7.60090246,6.907755279,0.822657812,0.207017965,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.402992448,9.934450679,-7.60090246,6.907755279,0.861060862,0.332097818,21,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.298692413,9.858997453,-7.60090246,6.907755279,0.839161994,0.315942591,9,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.479514708,10.03289578,-7.60090246,6.907755279,0.891948424,0.186270148,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.362054344,9.93533403,-7.60090246,6.907755279,0.85304725,0.337951789,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.440683608,9.978710091,-7.60090246,6.907755279,0.858522757,0.332922174,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.427716166,9.937115494,-7.60090246,6.907755279,0.846651128,0.287328256,27,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.510384714,10.03832421,-7.60090246,6.907755279,0.870525886,0.167956816,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.349684333,9.938548815,-7.60090246,6.907755279,0.82788036,0.276877855,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.30997849,9.872619219,-7.60090246,6.907755279,0.868462501,0.264240746,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.428179798,10.02539307,-7.60090246,6.907755279,0.831653714,0.195940877,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.470139117,9.975824215,-7.60090246,6.907755279,0.875517652,0.32655489,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.438156243,9.93176135,-7.60090246,6.907755279,0.884542132,0.188229408,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.410317432,9.932668067,-7.60090246,6.907755279,0.877210298,0.307302374,23,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.50438515,10.04394063,-7.60090246,6.907755279,0.807312752,0.293365881,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.459178484,10.02626382,-7.60090246,6.907755279,0.859600664,0.228328185,23,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.394857487,9.967656324,-7.60090246,6.907755279,0.844295278,0.131038288,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.444681091,10.01979707,-7.60090246,6.907755279,0.831316339,0.109662038,21,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.395172855,9.907606265,-7.60090246,6.907755279,0.830522693,0.187422642,18,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.552651374,10.08688112,-7.60090246,6.907755279,0.871392463,0.352790006,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.360919114,9.949787984,-7.60090246,6.907755279,0.839883759,0.306355617,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.418508927,9.978898618,-7.60090246,6.907755279,0.831050302,0.218551764,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.308025244,9.87925645,-7.60090246,6.907755279,0.869787746,0.268266525,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.475628499,10.07668626,-7.60090246,6.907755279,0.866769901,0.336627095,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.34125419,9.898048865,-7.60090246,6.907755279,0.838706465,0.171302196,41,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.460301106,10.0126458,-7.60090246,6.907755279,0.917499927,0.336008303,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.463856382,9.974870826,-7.60090246,6.907755279,0.841184278,0.196848312,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.442699449,10.01908373,-7.60090246,6.907755279,0.925088379,0.191526168,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.339827988,9.858107266,-7.60090246,6.907755279,0.817173676,0.142523967,26,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.373743449,9.95666385,-7.60090246,6.907755279,0.821916584,0.276641488,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.457904857,10.06590711,-7.60090246,6.907755279,0.832673869,0.194167809,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.376842339,9.908317786,-7.60090246,6.907755279,0.888424886,0.363632758,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.454385069,9.999583556,-7.60090246,6.907755279,0.869522258,0.297850163,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.36067091,9.946661599,-7.60090246,6.907755279,0.844873238,0.312913255,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.523284408,10.03273917,-7.60090246,6.907755279,0.865683346,0.344462402,23,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.410350283,10.00447101,-7.60090246,6.907755279,0.854030802,0.273871338,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.426554808,9.979498341,-7.60090246,6.907755279,0.871087491,0.349351572,49,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.524592125,10.13471792,-7.60090246,6.907755279,0.853698253,0.19148837,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.343746822,9.893761187,-7.60090246,6.907755279,0.886270787,0.292824688,8,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.354400535,9.845190616,-7.60090246,6.907755279,0.904930172,0.331362565,51,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.317570864,9.851488081,-7.60090246,6.907755279,0.859533544,0.314516331,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.490014629,9.989620995,-7.60090246,6.907755279,0.906798631,0.316205737,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.479887373,10.00490802,-7.60090246,6.907755279,0.820582247,0.182740529,20,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.385288647,9.972293293,-7.60090246,6.907755279,0.8551974,0.322661321,21,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.317893285,9.939316869,-7.60090246,6.907755279,0.890423848,0.374035891,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.466812441,10.12051898,-7.60090246,6.907755279,0.874306606,0.250356825,52,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.425883111,9.984958584,-7.60090246,6.907755279,0.83837744,0.231213509,8,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.35120435,9.881341739,-7.60090246,6.907755279,0.872806771,0.230814214,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.396079332,9.962431299,-7.60090246,6.907755279,0.850782299,0.309640686,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.469572964,9.939994441,-7.60090246,6.907755279,0.883751119,0.23727764,31,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.482057829,10.0208386,-7.60090246,6.907755279,0.837693171,0.283624192,31,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.483743442,10.00614077,-7.60090246,6.907755279,0.882385267,0.346834849,31,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.504216297,10.03257061,-7.60090246,6.907755279,0.875842031,0.246284892,18,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.429358366,9.964902702,-7.60090246,6.907755279,0.872893524,0.254141015,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.386239575,9.971689653,-7.60090246,6.907755279,0.858193417,0.342719751,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.362826559,9.986233347,-7.60090246,6.907755279,0.877304305,0.261472053,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.356117795,9.927143568,-7.60090246,6.907755279,0.910357619,0.300969431,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.392187714,9.90308675,-7.60090246,6.907755279,0.8472685,0.12643296,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.35798339,9.899846527,-7.60090246,6.907755279,0.834873089,0.210207089,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.352137658,9.911443411,-7.60090246,6.907755279,0.839246256,0.32081337,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.27314777,9.817868669,-7.60090246,6.907755279,0.881333333,0.354805773,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.426927243,9.98181601,-7.60090246,6.907755279,0.842999212,0.189478483,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.33005554,9.954857799,-7.60090246,6.907755279,0.889647857,0.346724953,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.356128385,9.889670594,-7.60090246,6.907755279,0.85711308,0.323944969,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.373998294,9.962581747,-7.60090246,6.907755279,0.847691548,0.206511247,26,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.537298078,10.08630439,-7.60090246,6.907755279,0.884881115,0.336483204,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.44530659,9.952259339,-7.60090246,6.907755279,0.853225124,0.183890947,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.391854246,9.951875804,-7.60090246,6.907755279,0.848803736,0.244107939,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.366971773,9.980029152,-7.60090246,6.907755279,0.825633739,0.283339848,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.397032693,9.918513563,-7.60090246,6.907755279,0.846851509,0.218004848,9,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.609142137,10.13149076,-7.60090246,6.907755279,0.794696367,0.181407141,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.376703253,9.991192342,-7.60090246,6.907755279,0.857411015,0.140433829,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.437240253,10.04293502,-7.60090246,6.907755279,0.843624175,0.117208229,54,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.32909025,9.949734033,-7.60090246,6.907755279,0.831180214,0.138487229,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.42523207,9.958646807,-7.60090246,6.907755279,0.842454667,0.201005368,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.548797354,10.07324919,-7.60090246,6.907755279,0.884437087,0.235593574,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.359664383,9.943016064,-7.60090246,6.907755279,0.871314558,0.153790705,44,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.465646803,10.08697294,-7.60090246,6.907755279,0.873795468,0.257833563,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.375710549,9.934129967,-7.60090246,6.907755279,0.845474101,0.229157611,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.450217991,9.998088759,-7.60090246,6.907755279,0.875057619,0.276547106,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.397936668,9.990527733,-7.60090246,6.907755279,0.817729002,0.277500096,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.422369358,9.932129346,-7.60090246,6.907755279,0.877429138,0.259550694,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.271296329,9.907018754,-7.60090246,6.907755279,0.830119865,0.203792579,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.447606872,9.954209439,-7.60090246,6.907755279,0.911489107,0.340025998,25,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.527378051,10.14220238,-7.60090246,6.907755279,0.893323339,0.341433474,21,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.6,15.5250374,3.465735903,6.510663136,10.04658513,-7.60090246,6.907755279,0.861107826,0.290225444,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.443254166,9.951606294,-7.60090246,6.907755279,0.840337724,0.138975661,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.412585316,9.999678354,-7.60090246,6.907755279,0.854538953,0.136920084,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.380572984,9.963694044,-7.60090246,6.907755279,0.882005072,0.005865386,15,TRUE
