dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
MNIST,0.0005,50,0.1,13.769351429582695,3.4657359027997265,0.26789608551638383,3.839898383977597,-7.600902459542082,11.002099841204238,0.8298412406206557,-1.5189639355148246,76,True
MNIST,0.0005,50,0.1,12.755285943260937,3.4657359027997265,0.23236857236084027,3.806442850350852,-7.600902459542082,11.002099841204238,0.8333840643344526,-1.4715368937667364,109,True
MNIST,0.0005,50,0.1,15.135872894137666,3.4657359027997265,0.24530903944482585,3.814241285189209,-7.600902459542082,11.002099841204238,0.8350076773592351,-1.5080318000268862,60,True
MNIST,0.0005,50,0.1,13.332575679339131,3.4657359027997265,0.8622979763843005,4.433809580975519,-7.600902459542082,11.002099841204238,0.8268240128420213,-1.4894494485171514,65,True
MNIST,0.0005,50,0.1,11.625200023452148,3.4657359027997265,0.8651431351319704,4.432013916821193,-7.600902459542082,11.002099841204238,0.8416381661249769,-1.4727444632487772,147,True
MNIST,0.0005,50,0.1,14.114211202377655,3.4657359027997265,0.26558264011352334,3.83833085518183,-7.600902459542082,11.002099841204238,0.8319492660575413,-1.484046512372857,71,True
MNIST,0.0005,50,0.1,11.625200023452148,3.4657359027997265,0.8412735352253122,4.4126835250556775,-7.600902459542082,11.002099841204238,0.8351374898269481,-1.475532834988094,121,True
MNIST,0.0005,50,0.1,11.727343055584136,3.4657359027997265,0.5524781320216468,4.1260467454181144,-7.600902459542082,11.002099841204238,0.8307478362407862,-1.4950890537954853,136,True
MNIST,0.0005,50,0.1,11.13631016996612,3.4657359027997265,0.8064039261940898,4.373021877347514,-7.600902459542082,11.002099841204238,0.8426721096441441,-1.4742767247023196,119,True
MNIST,0.0005,50,0.1,13.235023982452548,3.4657359027997265,0.22180769422527097,3.7918451796915633,-7.600902459542082,11.002099841204238,0.8375520305507919,-1.494156457641435,93,True
MNIST,0.0005,50,0.1,13.619215829532697,3.4657359027997265,0.2661363285057585,3.8371131640057468,-7.600902459542082,11.002099841204238,0.8322743964056173,-1.498181005765392,65,True
MNIST,0.0005,50,0.1,10.808070009278122,3.4657359027997265,0.21871677431867073,3.78630637509211,-7.600902459542082,11.002099841204238,0.8383288811046171,-1.4726395151335019,205,True
MNIST,0.0005,50,0.1,12.009826591334116,3.4657359027997265,0.19664816418620767,3.76697575893749,-7.600902459542082,11.002099841204238,0.8325840744911911,-1.4855297856681668,124,True
MNIST,0.0005,50,0.1,9.836171845251261,3.4657359027997265,0.5984889592970543,4.1608850997654905,-7.600902459542082,11.002099841204238,0.8395588286074751,-1.4783363881460292,201,True
MNIST,0.0005,50,0.1,12.5962007406281,3.4657359027997265,0.22247526131815035,3.7927443673720522,-7.600902459542082,11.002099841204238,0.8314176670956411,-1.4787009181222635,88,True
MNIST,0.0005,50,0.1,11.421621250561328,3.4657359027997265,0.2098549563968852,3.7849411908712565,-7.600902459542082,11.002099841204238,0.8408056746071594,-1.4787312525865386,173,True
MNIST,0.0005,50,0.1,10.968094835901553,3.4657359027997265,0.3244868459502303,3.8955830772438684,-7.600902459542082,11.002099841204238,0.8397057606093697,-1.4806467358918833,138,True
MNIST,0.0005,50,0.1,11.98937080179544,3.4657359027997265,0.812825786653142,4.380564149280345,-7.600902459542082,11.002099841204238,0.8339253890394214,-1.489856791657755,85,True
MNIST,0.0005,50,0.1,11.727343055584136,3.4657359027997265,0.5398856332590599,4.119755723411863,-7.600902459542082,11.002099841204238,0.8333858257204271,-1.5103446570960923,127,True
MNIST,0.0005,50,0.1,12.135532148516967,3.4657359027997265,0.9642802754202773,4.531029076770826,-7.600902459542082,11.002099841204238,0.8402600363357389,-1.4805621759452992,95,True
MNIST,0.0005,50,0.1,10.115125163664135,3.4657359027997265,0.24165485966178976,3.8067494107574262,-7.600902459542082,11.002099841204238,0.8434163758505764,-1.4626824058015007,173,True
MNIST,0.0005,50,0.1,11.13631016996612,3.4657359027997265,0.9505904362199898,4.521267120750584,-7.600902459542082,11.002099841204238,0.8308049711020321,-1.486050185840245,143,True
MNIST,0.0005,50,0.1,11.03427657289946,3.4657359027997265,0.6733155653912335,4.253774217037607,-7.600902459542082,11.002099841204238,0.8338457521050947,-1.491453989567581,139,True
MNIST,0.0005,50,0.1,12.009826591334116,3.4657359027997265,0.16770818669757848,3.743773763362861,-7.600902459542082,11.002099841204238,0.8302682941563515,-1.4910191900279417,120,True
MNIST,0.0005,50,0.1,14.589231689678332,3.4657359027997265,0.2548798052191167,3.8265145443276727,-7.600902459542082,11.002099841204238,0.8327719502822062,-1.5243226146650826,67,True
MNIST,0.0005,50,0.1,10.115125163664135,3.4657359027997265,0.22675198029635457,3.792419474960654,-7.600902459542082,11.002099841204238,0.8373159266520098,-1.4837674154948899,206,True
MNIST,0.0005,50,0.1,12.275048183533569,3.4657359027997265,0.2723172063456994,3.835724345386489,-7.600902459542082,11.002099841204238,0.8345001609581748,-1.5105861857203822,83,True
MNIST,0.0005,50,0.1,10.684141820534307,3.4657359027997265,0.7827705039887679,4.354173184480114,-7.600902459542082,11.002099841204238,0.8293976728580443,-1.5001127731807673,152,True
MNIST,0.0005,50,0.1,13.827164387534301,3.4657359027997265,0.9604843782069938,4.537397092026547,-7.600902459542082,11.002099841204238,0.8321686939554264,-1.4913139565930627,49,True
MNIST,0.0005,50,0.1,13.769351429582695,3.4657359027997265,0.22439390059780645,3.795804417246571,-7.600902459542082,11.002099841204238,0.8334215708242712,-1.4991074227765635,77,True
MNIST,0.0005,50,0.1,12.948871523794839,3.4657359027997265,0.8296666190465705,4.399964454318168,-7.600902459542082,11.002099841204238,0.8348850899580147,-1.550663347965676,81,True
MNIST,0.0005,50,0.1,12.421482367735317,3.4657359027997265,0.2067390510188992,3.7857285924952655,-7.600902459542082,11.002099841204238,0.8344206732892785,-1.471571685239246,102,True
MNIST,0.0005,50,0.1,10.968094835901553,3.4657359027997265,0.2711887177416875,3.8437906281601206,-7.600902459542082,11.002099841204238,0.8333796090501979,-1.4713586064659825,144,True
MNIST,0.0005,50,0.1,10.968094835901553,3.4657359027997265,0.20262614095490228,3.7742647678770864,-7.600902459542082,11.002099841204238,0.836652618143045,-1.5022605031648735,134,True
MNIST,0.0005,50,0.1,13.769351429582695,3.4657359027997265,0.22389424329515042,3.794357099747831,-7.600902459542082,11.002099841204238,0.8328210907745727,-1.522757145032088,100,True
MNIST,0.0005,50,0.1,12.755285943260937,3.4657359027997265,0.24738013092551364,3.8195655278423093,-7.600902459542082,11.002099841204238,0.8335330458986222,-1.4940271983114883,114,True
MNIST,0.0005,50,0.1,12.311414161007498,3.4657359027997265,0.5992251965867442,4.166004817343022,-7.600902459542082,11.002099841204238,0.8329427912181002,-1.5397030497152442,100,True
MNIST,0.0005,50,0.1,11.03427657289946,3.4657359027997265,0.6358986064669007,4.191381582582602,-7.600902459542082,11.002099841204238,0.8418734573184349,-1.514602452694145,135,True
MNIST,0.0005,50,0.15,14.302338117885062,3.4657359027997265,0.8989244859265931,4.4696346643764135,-7.600902459542082,11.002099841204238,0.8337962476672913,-1.1612986785565134,55,True
MNIST,0.0005,50,0.15,11.625200023452148,3.4657359027997265,0.8631780802123293,4.42442481327352,-7.600902459542082,11.002099841204238,0.8326169449336929,-1.0780180114004991,120,True
MNIST,0.0005,50,0.15,14.302338117885062,3.4657359027997265,0.8510908764569061,4.418018035710427,-7.600902459542082,11.002099841204238,0.8366790556625132,-1.1141139923011734,60,True
MNIST,0.0005,50,0.15,14.114211202377655,3.4657359027997265,0.24680970468438315,3.821266934282495,-7.600902459542082,11.002099841204238,0.8329814544428118,-1.0741631485292749,62,True
MNIST,0.0005,50,0.15,13.004538840886797,3.4657359027997265,0.5594630542711546,4.128176615381013,-7.600902459542082,11.002099841204238,0.8315083972649069,-1.0841384543052768,95,True
MNIST,0.0005,50,0.15,14.848647353340136,3.4657359027997265,0.9942100582827255,4.564911731159841,-7.600902459542082,11.002099841204238,0.839648308339526,-1.131721852114939,46,True
MNIST,0.0005,50,0.15,10.684141820534307,3.4657359027997265,0.8759659300538598,4.436120553135597,-7.600902459542082,11.002099841204238,0.836106878388475,-1.0747571317223354,140,True
MNIST,0.0005,50,0.15,13.004538840886797,3.4657359027997265,0.5471416190187299,4.118137154589204,-7.600902459542082,11.002099841204238,0.8356053988998143,-1.0861649381243355,100,True
MNIST,0.0005,50,0.15,13.332575679339131,3.4657359027997265,0.8867464474901586,4.4572733004161735,-7.600902459542082,11.002099841204238,0.8338735066591476,-1.1234374618335297,59,True
MNIST,0.0005,50,0.15,13.004538840886797,3.4657359027997265,0.5049973565903573,4.0765969112246045,-7.600902459542082,11.002099841204238,0.8346697756243823,-1.108524419932078,96,True
MNIST,0.0005,50,0.15,13.482566091438402,3.4657359027997265,1.0011393985607766,4.574770871389516,-7.600902459542082,11.002099841204238,0.8368711197803016,-1.0719773705490412,64,True
MNIST,0.0005,50,0.15,11.03427657289946,3.4657359027997265,0.6358339158887214,4.210308608614293,-7.600902459542082,11.002099841204238,0.8367410158601283,-1.0790428373826153,132,True
MNIST,0.0005,50,0.15,11.13631016996612,3.4657359027997265,0.8373961068421143,4.407471349434181,-7.600902459542082,11.002099841204238,0.8302264077310239,-1.0945230206188532,134,True
MNIST,0.0005,50,0.15,12.755285943260937,3.4657359027997265,0.28004431092089876,3.854530977413808,-7.600902459542082,11.002099841204238,0.8288507685143787,-1.1190319183810857,87,True
MNIST,0.0005,50,0.15,12.5962007406281,3.4657359027997265,0.2291262157200769,3.8079848805256615,-7.600902459542082,11.002099841204238,0.8312474998792061,-1.0719732788758878,95,True
MNIST,0.0005,50,0.15,14.302338117885062,3.4657359027997265,0.8518386893631258,4.419257058434273,-7.600902459542082,11.002099841204238,0.8341489392064747,-1.1501407165130517,50,True
MNIST,0.0005,50,0.15,13.827164387534301,3.4657359027997265,0.9730092882397924,4.557009480578817,-7.600902459542082,11.002099841204238,0.838226188273734,-1.1835856177819608,49,True
MNIST,0.0005,50,0.15,14.302338117885062,3.4657359027997265,0.8400067583529175,4.414517889796171,-7.600902459542082,11.002099841204238,0.8347586591925025,-1.1035692661294514,52,True
MNIST,0.0005,50,0.15,13.332575679339131,3.4657359027997265,0.8623691706009772,4.425759267066543,-7.600902459542082,11.002099841204238,0.8360907588875881,-1.079557881338264,51,True
MNIST,0.0005,50,0.15,11.3167402502371,3.4657359027997265,0.23196069840318145,3.8084210201255626,-7.600902459542082,11.002099841204238,0.8300083205254231,-1.0724221568821726,103,True
MNIST,0.0005,50,0.15,12.421482367735317,3.4657359027997265,0.23415819033864202,3.8041501717303636,-7.600902459542082,11.002099841204238,0.8350601215562166,-1.0645979385839384,103,True
MNIST,0.0005,50,0.15,13.769351429582695,3.4657359027997265,0.2395921247983076,3.8137257683564396,-7.600902459542082,11.002099841204238,0.8335814238716951,-1.1065135293093713,66,True
MNIST,0.0005,50,0.15,12.135532148516967,3.4657359027997265,0.8807450307699409,4.446142690377489,-7.600902459542082,11.002099841204238,0.8370945286076139,-1.1099185928161865,99,True
MNIST,0.0005,50,0.15,12.135532148516967,3.4657359027997265,0.9563990547381424,4.524201530489433,-7.600902459542082,11.002099841204238,0.8353770038999585,-1.1079030044587497,100,True
MNIST,0.0005,50,0.15,14.114211202377655,3.4657359027997265,0.24089356731076542,3.8138166804654765,-7.600902459542082,11.002099841204238,0.8306727249022164,-1.1414098212990165,61,True
MNIST,0.0005,50,0.15,11.3167402502371,3.4657359027997265,0.2450522182950686,3.817724073897883,-7.600902459542082,11.002099841204238,0.8384988784849637,-1.105340004186627,88,True
MNIST,0.0005,50,0.15,11.90999543229001,3.4657359027997265,0.20873343888974935,3.781353357195955,-7.600902459542082,11.002099841204238,0.8357199386337008,-1.0753818666516695,112,True
MNIST,0.0005,50,0.15,14.302338117885062,3.4657359027997265,0.9111898233088287,4.476255573554362,-7.600902459542082,11.002099841204238,0.8360998519713163,-1.0700020829109413,50,True
MNIST,0.0005,50,0.15,12.311414161007498,3.4657359027997265,0.5622556493483536,4.132693918779792,-7.600902459542082,11.002099841204238,0.8300360778303132,-1.090592157181573,95,True
MNIST,0.0005,50,0.15,13.482566091438402,3.4657359027997265,1.0624205307974526,4.624041132796851,-7.600902459542082,11.002099841204238,0.8355450224963418,-1.0940130284695477,57,True
MNIST,0.0005,50,0.15,15.135872894137666,3.4657359027997265,0.22470729863633604,3.794366604338068,-7.600902459542082,11.002099841204238,0.8336846983512698,-1.069630804239103,75,True
MNIST,0.0005,50,0.15,10.808070009278122,3.4657359027997265,0.2368293947808768,3.8046960706650994,-7.600902459542082,11.002099841204238,0.8419248235787852,-1.0594043928880836,212,True
MNIST,0.0005,50,0.15,14.848647353340136,3.4657359027997265,1.0120781551239022,4.5774819912241895,-7.600902459542082,11.002099841204238,0.8338434737119667,-1.06968673914062,38,True
MNIST,0.0005,50,0.15,10.115125163664135,3.4657359027997265,0.19062367615829137,3.7624402430418633,-7.600902459542082,11.002099841204238,0.8366652173605925,-1.0940003910172293,183,True
MNIST,0.0005,50,0.15,11.90999543229001,3.4657359027997265,0.24851999945988243,3.81541213702214,-7.600902459542082,11.002099841204238,0.8383490884922119,-1.0926942552851595,105,True
MNIST,0.0005,50,0.15,10.529051581772277,3.4657359027997265,0.43945336952394065,4.008534294822205,-7.600902459542082,11.002099841204238,0.8303748212037475,-1.1083677658887583,187,True
MNIST,0.0005,50,0.15,12.948871523794839,3.4657359027997265,0.8241110559824081,4.397140158057907,-7.600902459542082,11.002099841204238,0.8338786846623273,-1.1204723547606728,74,True
MNIST,0.0005,50,0.15,12.755285943260937,3.4657359027997265,0.264007097514822,3.836317912967232,-7.600902459542082,11.002099841204238,0.8377770409936804,-1.1184253718657386,82,True
MNIST,0.0005,50,0.15,13.769351429582695,3.4657359027997265,0.23473780368897532,3.8063968217483373,-7.600902459542082,11.002099841204238,0.8335127409556732,-1.065989095859311,69,True
MNIST,0.0005,50,0.15,13.827164387534301,3.4657359027997265,0.9679258961207872,4.54081115059339,-7.600902459542082,11.002099841204238,0.8328048145498292,-1.1459790316013183,49,True
MNIST,0.0005,50,0.15,14.302338117885062,3.4657359027997265,0.86074773804132,4.4299170282010225,-7.600902459542082,11.002099841204238,0.8349802646035609,-1.1274518092375547,48,True
MNIST,0.0005,50,0.15,11.727343055584136,3.4657359027997265,0.5648867984404821,4.130669782312916,-7.600902459542082,11.002099841204238,0.8375654438715403,-1.076998171889982,136,True
MNIST,0.0005,50,0.15,13.332575679339131,3.4657359027997265,0.8556807808883564,4.428466296768195,-7.600902459542082,11.002099841204238,0.8348247735097681,-1.0673860907640382,56,True
MNIST,0.0005,50,0.15,11.13631016996612,3.4657359027997265,0.841362482634738,4.4133991096987675,-7.600902459542082,11.002099841204238,0.8271065025637612,-1.0993863756946542,130,True
MNIST,0.0005,50,0.15,13.332575679339131,3.4657359027997265,0.8457935983328158,4.425043600454494,-7.600902459542082,11.002099841204238,0.8353176478141999,-1.139752961765507,54,True
MNIST,0.0005,50,0.15,14.302338117885062,3.4657359027997265,0.7967735374461199,4.365005778537737,-7.600902459542082,11.002099841204238,0.8409444027765275,-1.0802756843934043,55,True
MNIST,0.0005,50,0.15,14.848647353340136,3.4657359027997265,0.985996117699263,4.5558591454386566,-7.600902459542082,11.002099841204238,0.8341370329772442,-1.1860211125401943,36,True
MNIST,0.0005,50,0.15,13.482566091438402,3.4657359027997265,0.9288307764956025,4.502369269626265,-7.600902459542082,11.002099841204238,0.8310806269054442,-1.1187130456132246,57,True
MNIST,0.0005,50,0.15,14.589231689678332,3.4657359027997265,0.21491816126790086,3.7852353841559125,-7.600902459542082,11.002099841204238,0.8338247285532787,-1.0737256105561064,50,True
MNIST,0.0005,50,0.15,10.684141820534307,3.4657359027997265,0.8701820699959957,4.431253412554361,-7.600902459542082,11.002099841204238,0.8299948054538829,-1.0833128256106042,138,True
MNIST,0.0005,50,0.15,11.727343055584136,3.4657359027997265,0.48830889285293966,4.057207619573386,-7.600902459542082,11.002099841204238,0.8331413778540381,-1.0846105483640645,124,True
MNIST,0.0005,50,0.15,12.275048183533569,3.4657359027997265,0.28140621161481794,3.8587680603214967,-7.600902459542082,11.002099841204238,0.8346315915492997,-1.0753541758347505,76,True
MNIST,0.0005,50,0.15,10.529051581772277,3.4657359027997265,0.515919498757812,4.083371586163067,-7.600902459542082,11.002099841204238,0.8392250366718931,-1.0751251663599892,239,True
