dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
CIFAR10,0.001,50,0.15,13.57884854,3.465735903,5.034607945,8.611358168,-6.907755279,10.81977828,0.843434737,-1.087730415,31,TRUE
CIFAR10,0.001,50,0.15,12.27325454,3.465735903,1.816661639,5.372041939,-6.907755279,10.81977828,0.827851813,-1.089343256,42,TRUE
CIFAR10,0.001,50,0.15,12.31400286,3.465735903,1.524176131,5.094760858,-6.907755279,10.81977828,0.834202153,-1.153171926,39,TRUE
CIFAR10,0.001,50,0.15,13.57884854,3.465735903,5.08931271,8.63805325,-6.907755279,10.81977828,0.841564691,-1.091387072,29,TRUE
CIFAR10,0.001,50,0.15,13.61812491,3.465735903,3.162960383,6.803135394,-6.907755279,10.81977828,0.837436978,-1.185908714,27,TRUE
CIFAR10,0.001,50,0.15,13.65891523,3.465735903,3.226390587,6.801116536,-6.907755279,10.81977828,0.837159044,-1.120452068,20,TRUE
CIFAR10,0.001,50,0.15,12.92670366,3.465735903,3.25984665,6.815666515,-6.907755279,10.81977828,0.831943455,-1.161192737,29,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,4.980928333,8.564626969,-6.907755279,10.81977828,0.824651945,-1.12473411,26,TRUE
CIFAR10,0.001,50,0.15,12.96906767,3.465735903,3.323361818,6.8829916,-6.907755279,10.81977828,0.836536223,-1.151654513,27,TRUE
CIFAR10,0.001,50,0.15,13.73304375,3.465735903,2.141279448,5.720531089,-6.907755279,10.81977828,0.830769444,-1.148947988,28,TRUE
CIFAR10,0.001,50,0.15,12.90482906,3.465735903,3.01864515,6.695244801,-6.907755279,10.81977828,0.838141015,-1.107130294,38,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,4.878295972,8.417145034,-6.907755279,10.81977828,0.829781763,-1.120854317,34,TRUE
CIFAR10,0.001,50,0.15,13.63804041,3.465735903,1.796671555,5.396084684,-6.907755279,10.81977828,0.83292434,-1.16773225,30,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,4.821718597,8.409700263,-6.907755279,10.81977828,0.83248079,-1.085290611,27,TRUE
CIFAR10,0.001,50,0.15,12.19259219,3.465735903,4.846844441,8.39641342,-6.907755279,10.81977828,0.837077496,-1.094281568,30,TRUE
CIFAR10,0.001,50,0.15,12.31400286,3.465735903,1.859052994,5.428909793,-6.907755279,10.81977828,0.83200322,-1.15008019,33,TRUE
CIFAR10,0.001,50,0.15,12.19259219,3.465735903,4.788897235,8.395208383,-6.907755279,10.81977828,0.834005537,-1.118116447,36,TRUE
CIFAR10,0.001,50,0.15,13.57884854,3.465735903,5.145830925,8.691379679,-6.907755279,10.81977828,0.85353346,-1.087052403,42,TRUE
CIFAR10,0.001,50,0.15,13.69522364,3.465735903,1.60447805,5.187338951,-6.907755279,10.81977828,0.834904953,-1.06790054,26,TRUE
CIFAR10,0.001,50,0.15,12.23699944,3.465735903,3.017122058,6.553152162,-6.907755279,10.81977828,0.838737589,-1.176421016,33,TRUE
CIFAR10,0.001,50,0.15,12.23699944,3.465735903,3.345987967,6.867959672,-6.907755279,10.81977828,0.841971051,-1.120963019,42,TRUE
CIFAR10,0.001,50,0.15,12.41915778,3.465735903,1.781178853,5.335158212,-6.907755279,10.81977828,0.836796054,-1.198371143,33,TRUE
CIFAR10,0.001,50,0.15,13.59708834,3.465735903,3.100598015,6.648081665,-6.907755279,10.81977828,0.838247532,-1.113861953,26,TRUE
CIFAR10,0.001,50,0.15,12.39083289,3.465735903,1.756198132,5.314745468,-6.907755279,10.81977828,0.834144487,-1.169449405,31,TRUE
CIFAR10,0.001,50,0.15,12.21345533,3.465735903,3.119625427,6.666404373,-6.907755279,10.81977828,0.843495254,-1.080030099,42,TRUE
CIFAR10,0.001,50,0.15,12.19259219,3.465735903,4.860178838,8.453697626,-6.907755279,10.81977828,0.836961976,-1.082783788,42,TRUE
CIFAR10,0.001,50,0.15,12.96906767,3.465735903,3.20078334,6.756894152,-6.907755279,10.81977828,0.831201812,-1.126018751,27,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,4.772084108,8.338758659,-6.907755279,10.81977828,0.841599425,-1.091804879,29,TRUE
CIFAR10,0.001,50,0.15,13.04018539,3.465735903,1.81489713,5.388629058,-6.907755279,10.81977828,0.830668465,-1.186665013,27,TRUE
CIFAR10,0.001,50,0.15,13.57884854,3.465735903,4.940392453,8.530729442,-6.907755279,10.81977828,0.831920213,-1.071453685,40,TRUE
CIFAR10,0.001,50,0.15,12.54850565,3.465735903,1.78429168,5.353688115,-6.907755279,10.81977828,0.83419677,-1.157385809,33,TRUE
CIFAR10,0.001,50,0.15,12.92685931,3.465735903,1.903327824,5.463301802,-6.907755279,10.81977828,0.831782718,-1.066314269,38,TRUE
CIFAR10,0.001,50,0.15,12.19259219,3.465735903,5.180666971,8.708115884,-6.907755279,10.81977828,0.852745573,-1.068935093,39,TRUE
CIFAR10,0.001,50,0.15,12.31400286,3.465735903,1.777179686,5.340213535,-6.907755279,10.81977828,0.83566877,-1.170905755,38,TRUE
CIFAR10,0.001,50,0.15,12.54850565,3.465735903,1.829963869,5.401953123,-6.907755279,10.81977828,0.833212884,-1.13754941,32,TRUE
CIFAR10,0.001,50,0.15,13.57884854,3.465735903,5.098740225,8.660703604,-6.907755279,10.81977828,0.848763231,-1.08871576,25,TRUE
CIFAR10,0.001,50,0.15,13.57884854,3.465735903,4.751372545,8.360478513,-6.907755279,10.81977828,0.827388913,-1.095145708,33,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,4.89489737,8.454680628,-6.907755279,10.81977828,0.851503665,-1.059255505,42,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,4.992047467,8.55367984,-6.907755279,10.81977828,0.845764369,-1.072410747,35,TRUE
CIFAR10,0.001,50,0.15,12.23699944,3.465735903,3.29622617,6.83791126,-6.907755279,10.81977828,0.842971915,-1.099666117,35,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,5.017362025,8.569893187,-6.907755279,10.81977828,0.832402282,-1.099748014,44,TRUE
CIFAR10,0.001,50,0.15,12.31400286,3.465735903,1.436926076,5.013110965,-6.907755279,10.81977828,0.838434347,-1.126485023,42,TRUE
CIFAR10,0.001,50,0.15,13.61812491,3.465735903,3.253053684,6.840101147,-6.907755279,10.81977828,0.838746452,-1.118477629,22,TRUE
CIFAR10,0.001,50,0.15,12.92685931,3.465735903,1.763364578,5.270643103,-6.907755279,10.81977828,0.835443077,-1.132766985,42,TRUE
CIFAR10,0.001,50,0.15,13.6022505,3.465735903,1.535825183,5.132450224,-6.907755279,10.81977828,0.833849998,-1.09062187,36,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,5.062848392,8.641804917,-6.907755279,10.81977828,0.830970644,-1.089054609,37,TRUE
CIFAR10,0.001,50,0.15,13.6022505,3.465735903,1.798999307,5.403037356,-6.907755279,10.81977828,0.833835603,-1.134523412,34,TRUE
CIFAR10,0.001,50,0.15,12.19259219,3.465735903,4.93858042,8.520945642,-6.907755279,10.81977828,0.841991596,-1.104542559,39,TRUE
CIFAR10,0.001,50,0.15,13.00684029,3.465735903,1.993676123,5.591343817,-6.907755279,10.81977828,0.834312403,-1.147486536,27,TRUE
CIFAR10,0.001,50,0.15,13.00237641,3.465735903,1.686771414,5.240528724,-6.907755279,10.81977828,0.825046011,-1.115923986,30,TRUE
CIFAR10,0.001,50,0.15,12.19259219,3.465735903,5.051955018,8.609696173,-6.907755279,10.81977828,0.83763715,-1.104952224,48,TRUE
CIFAR10,0.001,50,0.15,13.61991651,3.465735903,1.87871622,5.451520423,-6.907755279,10.81977828,0.838361976,-1.152423074,26,TRUE
CIFAR10,0.001,50,0.15,13.63804041,3.465735903,1.699190182,5.297939879,-6.907755279,10.81977828,0.833491503,-1.173695965,33,TRUE
CIFAR10,0.001,50,0.15,12.90482906,3.465735903,2.926862938,6.512202618,-6.907755279,10.81977828,0.841731056,-1.120688316,37,TRUE
CIFAR10,0.001,50,0.15,12.92670366,3.465735903,3.482128774,7.119915613,-6.907755279,10.81977828,0.834390553,-1.140997821,29,TRUE
CIFAR10,0.001,50,0.15,12.23699944,3.465735903,3.185455197,6.733845128,-6.907755279,10.81977828,0.838199276,-1.132070694,33,TRUE
CIFAR10,0.001,50,0.15,12.39083289,3.465735903,1.883432572,5.452731612,-6.907755279,10.81977828,0.833421778,-1.087892714,33,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,4.917583633,8.477494972,-6.907755279,10.81977828,0.835607363,-1.123474216,28,TRUE
CIFAR10,0.001,50,0.15,13.59708834,3.465735903,3.254392591,6.852641206,-6.907755279,10.81977828,0.846013731,-1.113010337,28,TRUE
CIFAR10,0.001,50,0.15,12.19259219,3.465735903,4.992359934,8.570185268,-6.907755279,10.81977828,0.833746016,-1.075508713,45,TRUE
CIFAR10,0.001,50,0.15,12.34761561,3.465735903,1.970248787,5.500202009,-6.907755279,10.81977828,0.833133605,-1.17643126,42,TRUE
CIFAR10,0.001,50,0.15,12.90482906,3.465735903,3.247871195,6.790077071,-6.907755279,10.81977828,0.841095347,-1.088175806,35,TRUE
CIFAR10,0.001,50,0.15,12.96906767,3.465735903,3.242194133,6.778956899,-6.907755279,10.81977828,0.842076544,-1.16356479,25,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,4.973164406,8.529810807,-6.907755279,10.81977828,0.849654676,-1.051087156,28,TRUE
CIFAR10,0.001,50,0.15,12.19259219,3.465735903,4.842251061,8.453186183,-6.907755279,10.81977828,0.829018742,-1.118105416,51,TRUE
CIFAR10,0.001,50,0.15,13.57884854,3.465735903,5.082918242,8.658322476,-6.907755279,10.81977828,0.843693808,-1.062094033,31,TRUE
CIFAR10,0.001,50,0.15,13.59708834,3.465735903,3.242409908,6.794725247,-6.907755279,10.81977828,0.841674337,-1.117969131,30,TRUE
CIFAR10,0.001,50,0.15,12.19259219,3.465735903,4.933938614,8.507390382,-6.907755279,10.81977828,0.836720982,-1.076986623,37,TRUE
CIFAR10,0.001,50,0.15,12.88571403,3.465735903,5.055028878,8.631818802,-6.907755279,10.81977828,0.826823596,-1.098096246,33,TRUE
CIFAR10,0.001,50,0.15,12.28248724,3.465735903,3.43902163,7.004340856,-6.907755279,10.81977828,0.840092294,-1.079601391,30,TRUE
CIFAR10,0.001,50,0.15,12.19259219,3.465735903,4.754648166,8.364502895,-6.907755279,10.81977828,0.83483005,-1.07113336,39,TRUE
CIFAR10,0.001,50,0.15,12.23699944,3.465735903,2.934219327,6.484277848,-6.907755279,10.81977828,0.838188862,-1.080819908,37,TRUE
CIFAR10,0.001,50,0.15,12.92685931,3.465735903,2.026622651,5.562353734,-6.907755279,10.81977828,0.832253444,-1.169985542,32,TRUE
CIFAR10,0.001,50,0.15,12.91511778,3.465735903,1.549225456,5.190957862,-6.907755279,10.81977828,0.835321888,-1.104856135,36,TRUE
CIFAR10,0.001,50,0.15,12.96906767,3.465735903,3.439633455,6.989583552,-6.907755279,10.81977828,0.838501352,-1.164136155,28,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.843853356,8.435422708,-6.907755279,10.81977828,0.836323536,-0.808292051,39,TRUE
CIFAR10,0.001,50,0.2,12.21345533,3.465735903,3.166148472,6.715618806,-6.907755279,10.81977828,0.831208873,-0.841155827,40,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.902759751,8.464232775,-6.907755279,10.81977828,0.831593618,-0.806734994,43,TRUE
CIFAR10,0.001,50,0.2,13.60817392,3.465735903,1.906797833,5.495631172,-6.907755279,10.81977828,0.839407138,-0.841511891,33,TRUE
CIFAR10,0.001,50,0.2,12.25696536,3.465735903,1.676370797,5.302851871,-6.907755279,10.81977828,0.840964352,-0.793542025,43,TRUE
CIFAR10,0.001,50,0.2,12.28248724,3.465735903,3.38827644,6.910147949,-6.907755279,10.81977828,0.830603219,-0.834697457,27,TRUE
CIFAR10,0.001,50,0.2,12.90482906,3.465735903,3.125619536,6.698073544,-6.907755279,10.81977828,0.840188518,-0.857945505,31,TRUE
CIFAR10,0.001,50,0.2,13.00684029,3.465735903,1.724588325,5.310578292,-6.907755279,10.81977828,0.833780609,-0.844800011,24,TRUE
CIFAR10,0.001,50,0.2,12.39083289,3.465735903,1.687903331,5.300331458,-6.907755279,10.81977828,0.836484579,-0.789822147,28,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.778353703,8.365923981,-6.907755279,10.81977828,0.819639808,-0.836661986,38,TRUE
CIFAR10,0.001,50,0.2,12.96607909,3.465735903,1.844934746,5.414911766,-6.907755279,10.81977828,0.838233097,-0.83002106,29,TRUE
CIFAR10,0.001,50,0.2,12.19259219,3.465735903,5.072410661,8.65448346,-6.907755279,10.81977828,0.839981444,-0.81471337,39,TRUE
CIFAR10,0.001,50,0.2,12.90482906,3.465735903,3.146877874,6.706509004,-6.907755279,10.81977828,0.830715112,-0.795593795,32,TRUE
CIFAR10,0.001,50,0.2,12.19259219,3.465735903,5.01437382,8.576971847,-6.907755279,10.81977828,0.846858972,-0.79845355,42,TRUE
CIFAR10,0.001,50,0.2,13.62736005,3.465735903,1.775822958,5.351741422,-6.907755279,10.81977828,0.837602175,-0.812710365,29,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.757010019,8.322598444,-6.907755279,10.81977828,0.824836405,-0.837933587,27,TRUE
CIFAR10,0.001,50,0.2,13.59708834,3.465735903,3.201202603,6.746419789,-6.907755279,10.81977828,0.827236511,-0.857958367,23,TRUE
CIFAR10,0.001,50,0.2,12.96607909,3.465735903,1.772298763,5.329089879,-6.907755279,10.81977828,0.833642644,-0.815291523,30,TRUE
CIFAR10,0.001,50,0.2,13.59708834,3.465735903,3.607008903,7.158173431,-6.907755279,10.81977828,0.830892225,-0.831505031,26,TRUE
CIFAR10,0.001,50,0.2,13.65891523,3.465735903,3.290937428,6.856517468,-6.907755279,10.81977828,0.83290734,-0.82126792,24,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,5.094248328,8.667860383,-6.907755279,10.81977828,0.84027578,-0.796274448,36,TRUE
CIFAR10,0.001,50,0.2,13.65891523,3.465735903,3.387800595,6.956750426,-6.907755279,10.81977828,0.843926258,-0.868529166,24,TRUE
CIFAR10,0.001,50,0.2,12.28248724,3.465735903,3.170857009,6.777998091,-6.907755279,10.81977828,0.841442185,-0.852963127,30,TRUE
CIFAR10,0.001,50,0.2,12.96906767,3.465735903,3.319966724,6.853695425,-6.907755279,10.81977828,0.838655345,-0.867315061,27,TRUE
CIFAR10,0.001,50,0.2,13.00237641,3.465735903,1.838866439,5.364947057,-6.907755279,10.81977828,0.834687781,-0.881372854,32,TRUE
CIFAR10,0.001,50,0.2,13.57884854,3.465735903,5.13203344,8.691492939,-6.907755279,10.81977828,0.831168065,-0.789517162,46,TRUE
CIFAR10,0.001,50,0.2,13.59708834,3.465735903,3.236221581,6.73101614,-6.907755279,10.81977828,0.841188287,-0.845233708,30,TRUE
CIFAR10,0.001,50,0.2,12.90482906,3.465735903,3.236833525,6.766431556,-6.907755279,10.81977828,0.831634824,-0.801820201,34,TRUE
CIFAR10,0.001,50,0.2,13.57884854,3.465735903,5.008183326,8.554571402,-6.907755279,10.81977828,0.831201709,-0.811759623,35,TRUE
CIFAR10,0.001,50,0.2,12.28248724,3.465735903,2.979652036,6.560260478,-6.907755279,10.81977828,0.836741222,-0.795495408,33,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,5.050715023,8.641489052,-6.907755279,10.81977828,0.841035404,-0.805410064,29,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.694253284,8.266033464,-6.907755279,10.81977828,0.829068068,-0.78789802,23,TRUE
CIFAR10,0.001,50,0.2,12.34761561,3.465735903,1.707725439,5.301100177,-6.907755279,10.81977828,0.837854921,-0.869948163,34,TRUE
CIFAR10,0.001,50,0.2,12.28248724,3.465735903,3.388095047,6.935491686,-6.907755279,10.81977828,0.836196254,-0.790955266,31,TRUE
CIFAR10,0.001,50,0.2,13.00237641,3.465735903,1.677101765,5.234402984,-6.907755279,10.81977828,0.832268277,-0.8000152,35,TRUE
CIFAR10,0.001,50,0.2,12.39083289,3.465735903,1.613249754,5.217477286,-6.907755279,10.81977828,0.835759528,-0.796311718,30,TRUE
CIFAR10,0.001,50,0.2,12.31400286,3.465735903,1.609225333,5.18177179,-6.907755279,10.81977828,0.835845008,-0.831319619,35,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.702253614,8.278195048,-6.907755279,10.81977828,0.842583721,-0.827054937,30,TRUE
CIFAR10,0.001,50,0.2,12.92685931,3.465735903,1.707057373,5.299717523,-6.907755279,10.81977828,0.833725404,-0.861755211,35,TRUE
CIFAR10,0.001,50,0.2,13.57884854,3.465735903,5.061696514,8.6362611,-6.907755279,10.81977828,0.836158438,-0.822676324,32,TRUE
CIFAR10,0.001,50,0.2,12.19259219,3.465735903,4.727502248,8.252663601,-6.907755279,10.81977828,0.837674395,-0.784553216,43,TRUE
CIFAR10,0.001,50,0.2,12.19259219,3.465735903,5.180684717,8.73980154,-6.907755279,10.81977828,0.830267359,-0.819542546,38,TRUE
CIFAR10,0.001,50,0.2,13.67576332,3.465735903,1.58831053,5.150636631,-6.907755279,10.81977828,0.846037262,-0.857613051,32,TRUE
CIFAR10,0.001,50,0.2,12.96607909,3.465735903,1.618461049,5.199577553,-6.907755279,10.81977828,0.829722906,-0.858617919,32,TRUE
CIFAR10,0.001,50,0.2,13.59708834,3.465735903,3.23732632,6.823700973,-6.907755279,10.81977828,0.840617142,-0.855303751,23,TRUE
CIFAR10,0.001,50,0.2,12.19259219,3.465735903,4.852668559,8.433836386,-6.907755279,10.81977828,0.843257882,-0.7991172,34,TRUE
CIFAR10,0.001,50,0.2,12.28248724,3.465735903,3.310575705,6.896950085,-6.907755279,10.81977828,0.835166036,-0.85503223,29,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.811831831,8.366741821,-6.907755279,10.81977828,0.839768151,-0.796083694,30,TRUE
CIFAR10,0.001,50,0.2,12.21345533,3.465735903,3.015080496,6.635503779,-6.907755279,10.81977828,0.841296741,-0.831068079,46,TRUE
CIFAR10,0.001,50,0.2,13.6022505,3.465735903,1.573581588,5.126627276,-6.907755279,10.81977828,0.833555008,-0.798230136,35,TRUE
CIFAR10,0.001,50,0.2,13.61812491,3.465735903,3.310780479,6.886334999,-6.907755279,10.81977828,0.832764589,-0.781338949,22,TRUE
CIFAR10,0.001,50,0.2,13.65891523,3.465735903,3.221732043,6.770426574,-6.907755279,10.81977828,0.83344654,-0.952902083,20,TRUE
CIFAR10,0.001,50,0.2,12.25696536,3.465735903,1.561571994,5.161831261,-6.907755279,10.81977828,0.831438534,-0.835433093,39,TRUE
CIFAR10,0.001,50,0.2,12.96906767,3.465735903,3.480618721,7.022639656,-6.907755279,10.81977828,0.833714011,-0.859580009,28,TRUE
CIFAR10,0.001,50,0.2,12.28248724,3.465735903,3.235367795,6.889123023,-6.907755279,10.81977828,0.837918975,-0.777655934,30,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.862476818,8.445324499,-6.907755279,10.81977828,0.84088805,-0.808239152,29,TRUE
CIFAR10,0.001,50,0.2,12.19259219,3.465735903,4.564055073,8.104332516,-6.907755279,10.81977828,0.840062035,-0.795287573,38,TRUE
CIFAR10,0.001,50,0.2,12.34761561,3.465735903,1.478018893,5.118716531,-6.907755279,10.81977828,0.832761272,-0.803973478,35,TRUE
CIFAR10,0.001,50,0.2,13.69522364,3.465735903,1.764551495,5.337094491,-6.907755279,10.81977828,0.830756355,-0.848474652,30,TRUE
CIFAR10,0.001,50,0.2,12.19259219,3.465735903,5.054751563,8.631131352,-6.907755279,10.81977828,0.828498285,-0.820268671,38,TRUE
CIFAR10,0.001,50,0.2,12.96906767,3.465735903,3.046695527,6.602914375,-6.907755279,10.81977828,0.835448764,-0.79738474,24,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.781701299,8.393929037,-6.907755279,10.81977828,0.838402698,-0.822618384,28,TRUE
CIFAR10,0.001,50,0.2,13.6022505,3.465735903,1.829256974,5.378174035,-6.907755279,10.81977828,0.835291071,-0.778220966,34,TRUE
CIFAR10,0.001,50,0.2,12.94505802,3.465735903,1.816905743,5.328635056,-6.907755279,10.81977828,0.833613847,-0.779432555,30,TRUE
CIFAR10,0.001,50,0.2,12.23699944,3.465735903,3.112400954,6.700669823,-6.907755279,10.81977828,0.847958709,-0.779019003,36,TRUE
CIFAR10,0.001,50,0.2,13.6022505,3.465735903,1.312323962,4.851735332,-6.907755279,10.81977828,0.833799665,-0.812434718,33,TRUE
CIFAR10,0.001,50,0.2,13.62736005,3.465735903,1.531340326,5.029088509,-6.907755279,10.81977828,0.835600023,-0.861695879,38,TRUE
CIFAR10,0.001,50,0.2,13.57884854,3.465735903,4.988066087,8.556449254,-6.907755279,10.81977828,0.842094622,-0.777130052,30,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.713520773,8.29728757,-6.907755279,10.81977828,0.838115545,-0.826941413,35,TRUE
CIFAR10,0.001,50,0.2,13.57884854,3.465735903,4.991498744,8.565859721,-6.907755279,10.81977828,0.843620073,-0.777430179,26,TRUE
CIFAR10,0.001,50,0.2,13.6022505,3.465735903,1.827262975,5.390650481,-6.907755279,10.81977828,0.827192621,-0.824365865,38,TRUE
CIFAR10,0.001,50,0.2,13.00237641,3.465735903,1.839531234,5.390241814,-6.907755279,10.81977828,0.831865736,-0.816782445,28,TRUE
CIFAR10,0.001,50,0.2,12.19259219,3.465735903,4.988304352,8.558592546,-6.907755279,10.81977828,0.824262742,-0.833328261,34,TRUE
CIFAR10,0.001,50,0.2,12.54850565,3.465735903,1.792894924,5.345566071,-6.907755279,10.81977828,0.834794148,-0.857419785,28,TRUE
CIFAR10,0.001,50,0.2,12.19259219,3.465735903,4.80473322,8.430370652,-6.907755279,10.81977828,0.813796347,-0.850031257,34,TRUE
CIFAR10,0.001,50,0.2,12.19259219,3.465735903,4.931323826,8.591978732,-6.907755279,10.81977828,0.843945429,-0.812721516,33,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.999982059,8.554262761,-6.907755279,10.81977828,0.833360855,-0.837199758,24,TRUE
CIFAR10,0.001,50,0.2,13.57884854,3.465735903,4.949308545,8.512667841,-6.907755279,10.81977828,0.843348057,-0.778907686,33,TRUE
CIFAR10,0.001,50,0.2,12.90482906,3.465735903,3.345056252,6.871276172,-6.907755279,10.81977828,0.8312069,-0.863483661,30,TRUE
CIFAR10,0.001,50,0.2,13.61812491,3.465735903,3.345408613,6.897347489,-6.907755279,10.81977828,0.832683616,-0.861985235,25,TRUE
CIFAR10,0.001,50,0.2,12.90482906,3.465735903,3.285928787,6.885998136,-6.907755279,10.81977828,0.831039398,-0.869181656,35,TRUE
CIFAR10,0.001,50,0.2,12.96906767,3.465735903,3.07578677,6.623603643,-6.907755279,10.81977828,0.834352462,-0.828539628,23,TRUE
CIFAR10,0.001,50,0.2,12.92670366,3.465735903,3.144861675,6.713430205,-6.907755279,10.81977828,0.830433224,-0.817865855,30,TRUE
CIFAR10,0.001,50,0.2,12.21345533,3.465735903,2.999410824,6.563433231,-6.907755279,10.81977828,0.840271767,-0.793690705,44,TRUE
CIFAR10,0.001,50,0.2,12.21345533,3.465735903,3.373855653,6.960412828,-6.907755279,10.81977828,0.835666909,-0.817844248,38,TRUE
CIFAR10,0.001,50,0.2,13.73304375,3.465735903,1.81770727,5.405448048,-6.907755279,10.81977828,0.831050406,-0.788187304,24,TRUE
CIFAR10,0.001,50,0.2,12.9499367,3.465735903,1.704053332,5.248712664,-6.907755279,10.81977828,0.843281889,-0.805837947,39,TRUE
CIFAR10,0.001,50,0.2,12.23699944,3.465735903,3.44361591,7.027460776,-6.907755279,10.81977828,0.836419091,-0.821075929,33,TRUE
CIFAR10,0.001,50,0.2,12.21345533,3.465735903,2.623321305,6.256926602,-6.907755279,10.81977828,0.829667893,-0.865101837,38,TRUE
CIFAR10,0.001,50,0.2,12.28248724,3.465735903,3.270684833,6.84290567,-6.907755279,10.81977828,0.839339884,-0.779389931,30,TRUE
CIFAR10,0.001,50,0.2,12.41915778,3.465735903,1.547596561,5.109650191,-6.907755279,10.81977828,0.841681221,-0.864225654,39,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.927805577,8.507418408,-6.907755279,10.81977828,0.833104068,-0.780725699,30,TRUE
CIFAR10,0.001,50,0.2,13.57884854,3.465735903,4.748105963,8.311862229,-6.907755279,10.81977828,0.842872263,-0.772726043,21,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,5.048372854,8.580676342,-6.907755279,10.81977828,0.832797247,-0.81688106,48,TRUE
CIFAR10,0.001,50,0.2,13.65891523,3.465735903,3.474453826,7.068522422,-6.907755279,10.81977828,0.833983171,-0.88248948,23,TRUE
CIFAR10,0.001,50,0.2,12.94505802,3.465735903,1.69943336,5.289758687,-6.907755279,10.81977828,0.837568127,-0.847681917,32,TRUE
CIFAR10,0.001,50,0.2,12.88571403,3.465735903,4.860364415,8.413922722,-6.907755279,10.81977828,0.836195531,-0.77639901,29,TRUE
CIFAR10,0.001,50,0.2,12.34761561,3.465735903,1.619707878,5.167121929,-6.907755279,10.81977828,0.835773379,-0.859589232,37,TRUE
CIFAR10,0.001,50,0.2,13.65891523,3.465735903,3.254821449,6.844697879,-6.907755279,10.81977828,0.832244523,-0.88650294,24,TRUE
CIFAR10,0.001,50,0.2,12.28248724,3.465735903,2.958123231,6.507422908,-6.907755279,10.81977828,0.833542059,-0.829308447,33,TRUE
CIFAR10,0.001,100,0.1,13.73304375,3.465735903,1.65776431,5.207222675,-6.907755279,10.81977828,0.834276689,-1.516487138,48,TRUE
CIFAR10,0.001,100,0.1,13.63804041,3.465735903,1.560746018,5.129649984,-6.907755279,10.81977828,0.836430763,-1.500574197,48,TRUE
CIFAR10,0.001,100,0.1,12.19259219,3.465735903,4.95316453,8.505902544,-6.907755279,10.81977828,0.830764873,-1.473765797,71,TRUE
CIFAR10,0.001,100,0.1,12.28248724,3.465735903,3.170491791,6.756563585,-6.907755279,10.81977828,0.832089643,-1.510246618,52,TRUE
CIFAR10,0.001,100,0.1,12.21345533,3.465735903,3.185171254,6.763394156,-6.907755279,10.81977828,0.83289262,-1.48100595,67,TRUE
CIFAR10,0.001,100,0.1,12.23699944,3.465735903,3.037996583,6.637241627,-6.907755279,10.81977828,0.833536154,-1.518638045,44,TRUE
CIFAR10,0.001,100,0.1,12.92670366,3.465735903,3.223177043,6.794916635,-6.907755279,10.81977828,0.831906827,-1.575468846,42,TRUE
CIFAR10,0.001,100,0.1,12.19259219,3.465735903,5.010486958,8.592520246,-6.907755279,10.81977828,0.831743385,-1.477608053,83,TRUE
CIFAR10,0.001,100,0.1,12.96607909,3.465735903,1.882472119,5.456768205,-6.907755279,10.81977828,0.839638733,-1.506494497,56,TRUE
CIFAR10,0.001,100,0.1,13.59708834,3.465735903,3.460370097,7.078821471,-6.907755279,10.81977828,0.838956872,-1.555104471,43,TRUE
CIFAR10,0.001,100,0.1,13.57884854,3.465735903,4.831405117,8.403197926,-6.907755279,10.81977828,0.845654249,-1.471016399,70,TRUE
CIFAR10,0.001,100,0.1,13.57884854,3.465735903,4.822581633,8.414234709,-6.907755279,10.81977828,0.828290131,-1.4826289,55,TRUE
CIFAR10,0.001,100,0.1,12.27325454,3.465735903,1.53867559,5.096425401,-6.907755279,10.81977828,0.835854,-1.507746737,70,TRUE
